model,alg,workers,buchi,ltl,time,date,sccs,ustates,utrans,tstates,ttrans,selfloop,claimdead,claimfound,claimsuccess,cumstack,buchisize,scclist

BridgeAndVehicles-PT-V10P10N10_LTLF_1_F_,ufscc,64,spotba,87,0.750,2016-07-15.00:42:50,13618,15795,49946,45745,145529,2,55690,0,45745,4092,4,-1
BridgeAndVehicles-PT-V20P10N10_LTLF_4_F_,ufscc,64,spotba,171,1.380,2016-07-15.00:42:56,80306,84009,262604,122725,392353,4,210218,0,122725,6518,2,-1
BridgeAndVehicles-PT-V20P10N10_LTLS_1_F_,ufscc,64,spotba,178,1.430,2016-07-15.00:43:04,112755,117237,370845,151675,487697,1,286808,0,151675,6909,1,-1
BridgeAndVehicles-PT-V20P20N10_LTLF_13_F_,ufscc,64,spotba,171,1.390,2016-07-15.00:43:16,77910,81370,254989,139267,444342,1,229058,0,139267,6245,2,-1
BridgeAndVehicles-PT-V20P20N10_LTLF_2_F_,ufscc,64,spotba,178,1.390,2016-07-15.00:43:22,82012,86005,269473,123527,403181,1,222203,0,123527,6406,2,-1
BridgeAndVehicles-PT-V20P20N10_LTLF_6_F_,ufscc,64,spotba,178,1.390,2016-07-15.00:43:28,82347,87206,273349,114518,361624,2,206644,0,114518,7572,3,-1
BridgeAndVehicles-PT-V20P20N10_LTLF_7_F_,ufscc,64,spotba,171,0.840,2016-07-15.00:43:34,12561,16143,39198,24283,61025,1,20794,0,24283,4818,5,-1
BridgeAndVehicles-PT-V20P20N10_LTLS_10_F_,ufscc,64,spotba,181,1.240,2016-07-15.00:43:40,43118,46541,138638,58252,177629,1,98567,0,58252,5234,1,-1
BridgeAndVehicles-PT-V20P20N10_LTLS_8_F_,ufscc,64,spotba,178,1.390,2016-07-15.00:43:46,90202,94558,298406,131098,423791,2,239724,0,131098,6794,1,-1
CircularTrains-PT-048_LTLF_11_F_,ufscc,64,spotba,215,0.830,2016-07-15.00:44:08,0,2254,23281,2374,25265,0,0,1,2374,2374,2,-1
CircularTrains-PT-048_LTLF_15_F_,ufscc,64,spotba,219,1.420,2016-07-15.00:44:11,0,11662,63144,11808,65187,0,0,1,11808,11808,3,-1
CircularTrains-PT-048_LTLF_1_F_,ufscc,64,spotba,226,1.430,2016-07-15.00:44:14,0,10590,59800,10726,61863,0,0,1,10726,10726,2,-1
CircularTrains-PT-048_LTLF_2_F_,ufscc,64,spotba,216,1.420,2016-07-15.00:44:17,0,10365,58925,10489,60973,0,0,1,10489,10489,2,-1
CircularTrains-PT-048_LTLF_6_F_,ufscc,64,spotba,214,1.500,2016-07-15.00:44:21,0,11056,61874,11183,63827,0,0,2,11183,11183,10,-1
CircularTrains-PT-048_LTLF_7_F_,ufscc,64,spotba,229,1.440,2016-07-15.00:44:24,0,11686,62454,11832,64577,0,0,1,11832,11832,2,-1
CircularTrains-PT-048_LTLF_8_F_,ufscc,64,spotba,238,1.320,2016-07-15.00:44:28,0,8737,54843,8866,56890,0,0,1,8866,8866,2,-1
Diffusion2D-PT-D05N100_LTLS_1_F_,ufscc,64,spotba,104,0.600,2016-07-15.00:44:35,0,3338,69155,4355,84924,0,0,5658,4355,4355,2,-1
Diffusion2D-PT-D05N100_LTLS_2_F_,ufscc,64,spotba,106,0.730,2016-07-15.00:44:37,0,4717,102404,5153,109133,0,0,6687,5153,5153,2,-1
Diffusion2D-PT-D05N100_LTLS_4_F_,ufscc,64,spotba,111,0.680,2016-07-15.00:44:40,0,5034,109170,5600,118957,0,0,7607,5595,5595,2,-1
Diffusion2D-PT-D05N150_LTLS_0_F_,ufscc,64,spotba,175,0.780,2016-07-15.00:44:42,0,7569,165376,7923,170747,0,0,10620,7921,7921,2,-1
Diffusion2D-PT-D05N150_LTLS_1_F_,ufscc,64,spotba,154,0.680,2016-07-15.00:44:45,0,6484,137445,7966,161183,0,0,11436,7966,7966,2,-1
Diffusion2D-PT-D05N150_LTLS_2_F_,ufscc,64,spotba,154,0.650,2016-07-15.00:44:47,0,5640,116590,7277,142485,0,0,9305,7275,7275,2,-1
Diffusion2D-PT-D05N150_LTLS_3_F_,ufscc,64,spotba,154,0.660,2016-07-15.00:44:50,0,5319,112567,6492,131268,0,0,7810,6486,6486,2,-1
Diffusion2D-PT-D05N150_LTLS_4_F_,ufscc,64,spotba,154,0.700,2016-07-15.00:44:52,0,5249,112628,5589,118194,0,0,7912,5569,5569,2,-1
Diffusion2D-PT-D05N150_LTLS_5_F_,ufscc,64,spotba,154,0.650,2016-07-15.00:44:55,0,5590,114203,7101,137967,0,0,8933,7100,7100,2,-1
Diffusion2D-PT-D05N150_LTLS_6_F_,ufscc,64,spotba,154,0.680,2016-07-15.00:44:57,0,5562,118661,6474,132871,0,0,9333,6473,6473,2,-1
Diffusion2D-PT-D05N150_LTLS_7_F_,ufscc,64,spotba,154,0.670,2016-07-15.00:45:00,0,6296,132109,7517,151335,0,0,9614,7517,7517,2,-1
Diffusion2D-PT-D05N150_LTLS_8_F_,ufscc,64,spotba,154,0.700,2016-07-15.00:45:02,0,6618,145291,6923,150527,0,0,10052,6923,6923,2,-1
Diffusion2D-PT-D05N150_LTLS_9_F_,ufscc,64,spotba,154,0.690,2016-07-15.00:45:05,0,6132,133247,6904,145627,0,0,8886,6904,6904,2,-1
Diffusion2D-PT-D05N200_LTLS_0_F_,ufscc,64,spotba,210,0.700,2016-07-15.00:45:07,0,9018,188752,10808,218337,0,0,14868,10808,10808,2,-1
Diffusion2D-PT-D05N200_LTLS_1_F_,ufscc,64,spotba,204,0.680,2016-07-15.00:45:10,0,7252,161339,7700,168997,0,0,10433,7654,7654,2,-1
Diffusion2D-PT-D05N200_LTLS_2_F_,ufscc,64,spotba,215,0.730,2016-07-15.00:45:12,0,9430,215410,10013,227354,0,0,13938,9977,9977,2,-1
Diffusion2D-PT-D05N250_LTLF_1_F_,ufscc,64,spotba,263,0.710,2016-07-15.00:45:15,0,11114,237510,12942,266395,0,0,16838,12942,12942,4,-1
Diffusion2D-PT-D05N250_LTLF_6_F_,ufscc,64,spotba,257,0.720,2016-07-15.00:45:17,0,12557,266276,13867,287302,0,0,19489,13867,13867,2,-1
Diffusion2D-PT-D05N250_LTLS_0_F_,ufscc,64,spotba,256,0.730,2016-07-15.00:45:20,0,10383,221337,13065,264068,0,0,17183,13065,13065,2,-1
Diffusion2D-PT-D05N250_LTLS_1_F_,ufscc,64,spotba,255,0.690,2016-07-15.00:45:22,0,12039,256722,13213,276017,0,0,18723,13212,13212,2,-1
Diffusion2D-PT-D05N250_LTLS_2_F_,ufscc,64,spotba,255,0.700,2016-07-15.00:45:25,0,12008,260403,12649,270832,0,0,17344,12649,12649,2,-1
Diffusion2D-PT-D05N250_LTLS_3_F_,ufscc,64,spotba,254,0.710,2016-07-15.00:45:27,0,11221,237195,13063,266484,0,0,17400,13063,13063,2,-1
Diffusion2D-PT-D05N250_LTLS_4_F_,ufscc,64,spotba,283,0.760,2016-07-15.00:45:29,0,12138,267291,12648,275109,0,0,16416,12645,12645,2,-1
Diffusion2D-PT-D05N300_LTLS_0_F_,ufscc,64,spotba,304,0.710,2016-07-15.00:45:32,0,12800,261949,14470,288316,0,0,18103,14470,14470,2,-1
Diffusion2D-PT-D05N300_LTLS_1_F_,ufscc,64,spotba,310,0.720,2016-07-15.00:45:35,0,12739,270681,15142,309007,0,0,20630,15142,15142,2,-1
Diffusion2D-PT-D05N350_LTLS_0_F_,ufscc,64,spotba,364,0.730,2016-07-15.00:45:38,0,16338,352853,17075,364437,0,0,23603,17075,17075,2,-1
Diffusion2D-PT-D05N350_LTLS_1_F_,ufscc,64,spotba,366,0.710,2016-07-15.00:45:40,0,17380,379105,17859,386622,0,0,22921,17850,17850,2,-1
Diffusion2D-PT-D05N350_LTLS_2_F_,ufscc,64,spotba,354,0.680,2016-07-15.00:45:43,0,17798,382859,18481,393339,0,0,26032,18466,18466,2,-1
Diffusion2D-PT-D10N150_LTLS_0_F_,ufscc,64,spotba,156,1.560,2016-07-15.00:46:00,0,5079,117488,6523,140208,0,0,8843,6523,6523,2,-1
Diffusion2D-PT-D10N200_LTLF_0_F_,ufscc,64,spotba,208,1.920,2016-07-15.00:46:07,0,8564,203437,9573,220173,0,0,13124,9573,9573,2,-1
Diffusion2D-PT-D10N200_LTLS_0_F_,ufscc,64,spotba,204,1.610,2016-07-15.00:46:12,0,5268,121275,6606,142448,0,0,8228,6603,6603,2,-1
Diffusion2D-PT-D10N200_LTLS_1_F_,ufscc,64,spotba,204,1.760,2016-07-15.00:46:17,0,7574,175179,8839,195043,0,0,11875,8839,8839,2,-1
Eratosthenes-PT-050_LTLF_10_F_,ufscc,64,spotba,36,0.800,2016-07-15.00:46:27,0,1580,86280,1692,98105,1,0,0,1692,1692,2,-1
Eratosthenes-PT-050_LTLF_11_F_,ufscc,64,spotba,37,0.670,2016-07-15.00:46:30,0,872,64483,967,74621,1,0,0,967,967,3,-1
Eratosthenes-PT-050_LTLF_12_F_,ufscc,64,spotba,36,0.770,2016-07-15.00:46:33,0,1629,83531,1731,94364,1,0,0,1731,1731,2,-1
Eratosthenes-PT-050_LTLF_13_F_,ufscc,64,spotba,36,0.750,2016-07-15.00:46:35,0,1314,86141,1409,96484,1,0,0,1409,1409,2,-1
Eratosthenes-PT-050_LTLF_14_F_,ufscc,64,spotba,36,0.750,2016-07-15.00:46:38,0,1134,73115,1229,83273,1,0,0,1229,1229,2,-1
Eratosthenes-PT-050_LTLF_15_F_,ufscc,64,spotba,36,0.670,2016-07-15.00:46:40,32,843,55917,1055,72548,1,1376,0,1055,970,5,-1
Eratosthenes-PT-050_LTLF_1_F_,ufscc,64,spotba,36,0.740,2016-07-15.00:46:43,0,1380,79048,1484,90086,1,0,0,1484,1484,2,-1
Eratosthenes-PT-050_LTLF_4_F_,ufscc,64,spotba,36,0.740,2016-07-15.00:46:45,0,1264,76186,1363,86749,1,0,0,1363,1363,2,-1
Eratosthenes-PT-050_LTLF_9_F_,ufscc,64,spotba,36,0.780,2016-07-15.00:46:48,0,1275,80038,1382,91374,1,0,0,1382,1382,2,-1
Eratosthenes-PT-050_LTLS_0_F_,ufscc,64,spotba,36,0.780,2016-07-15.00:46:50,0,1664,83677,1768,94721,1,0,0,1768,1768,2,-1
Eratosthenes-PT-050_LTLS_1_F_,ufscc,64,spotba,36,0.790,2016-07-15.00:46:53,33,1444,73676,1721,91453,1,602,0,1721,1586,3,-1
Eratosthenes-PT-050_LTLS_2_F_,ufscc,64,spotba,36,0.710,2016-07-15.00:46:56,32,1122,66665,1373,82603,1,906,0,1373,1245,3,-1
Eratosthenes-PT-050_LTLS_5_F_,ufscc,64,spotba,36,0.700,2016-07-15.00:46:58,33,1143,67094,1376,84634,1,918,0,1376,1278,3,-1
Eratosthenes-PT-050_LTLS_6_F_,ufscc,64,spotba,36,0.620,2016-07-15.00:47:01,0,777,57847,878,68591,1,0,0,878,878,2,-1
Eratosthenes-PT-100_LTLF_10_F_,ufscc,64,spotba,76,1.920,2016-07-15.00:47:19,0,3632,492203,3719,516697,1,0,0,3719,3719,2,-1
Eratosthenes-PT-100_LTLF_11_F_,ufscc,64,spotba,76,1.930,2016-07-15.00:47:24,487,3004,605172,3093,630242,1,9,0,3093,2606,5,-1
Eratosthenes-PT-100_LTLF_12_F_,ufscc,64,spotba,76,1.910,2016-07-15.00:47:30,0,3584,492836,3676,518727,1,0,0,3676,3676,2,-1
Eratosthenes-PT-100_LTLF_13_F_,ufscc,64,spotba,76,1.850,2016-07-15.00:47:34,0,3242,498455,3327,522418,1,0,0,3327,3327,2,-1
Eratosthenes-PT-100_LTLF_15_F_,ufscc,64,spotba,76,1.880,2016-07-15.00:47:39,0,3774,496896,3865,522519,1,0,0,3865,3865,5,-1
Eratosthenes-PT-100_LTLF_2_F_,ufscc,64,spotba,76,1.860,2016-07-15.00:47:43,0,3643,492515,3730,517030,1,0,0,3730,3730,2,-1
Eratosthenes-PT-100_LTLF_3_F_,ufscc,64,spotba,76,1.920,2016-07-15.00:47:48,0,3675,493135,3761,517386,1,0,0,3761,3761,2,-1
Eratosthenes-PT-100_LTLF_4_F_,ufscc,64,spotba,76,1.840,2016-07-15.00:47:53,0,3455,503955,3533,525957,1,0,0,3533,3533,2,-1
Eratosthenes-PT-100_LTLF_6_F_,ufscc,64,spotba,76,1.880,2016-07-15.00:47:57,0,3411,505859,3500,531158,1,0,0,3500,3500,2,-1
Eratosthenes-PT-100_LTLF_8_F_,ufscc,64,spotba,76,1.920,2016-07-15.00:48:02,0,3659,510615,3745,534851,1,0,0,3745,3745,4,-1
Eratosthenes-PT-100_LTLF_9_F_,ufscc,64,spotba,76,1.930,2016-07-15.00:48:07,0,3931,508904,4019,533705,1,0,0,4019,4019,2,-1
Eratosthenes-PT-100_LTLS_10_F_,ufscc,64,spotba,76,1.900,2016-07-15.00:48:12,0,3765,495575,3850,519527,1,0,0,3850,3850,2,-1
Eratosthenes-PT-100_LTLS_11_F_,ufscc,64,spotba,76,1.880,2016-07-15.00:48:17,73,2998,449948,3283,491222,1,5712,0,3283,3072,3,-1
Eratosthenes-PT-100_LTLS_12_F_,ufscc,64,spotba,76,1.900,2016-07-15.00:48:22,0,3592,485671,3684,511526,1,0,0,3684,3684,2,-1
Eratosthenes-PT-100_LTLS_13_F_,ufscc,64,spotba,76,1.880,2016-07-15.00:48:27,73,3507,466105,3763,507852,1,1298,0,3763,3585,3,-1
Eratosthenes-PT-100_LTLS_14_F_,ufscc,64,spotba,76,1.930,2016-07-15.00:48:31,72,3690,477247,3957,517605,2,1501,0,3957,3764,3,-1
Eratosthenes-PT-100_LTLS_15_F_,ufscc,64,spotba,76,1.890,2016-07-15.00:48:36,0,3669,494225,3757,519018,1,0,0,3757,3757,2,-1
Eratosthenes-PT-100_LTLS_3_F_,ufscc,64,spotba,76,1.870,2016-07-15.00:48:41,0,3745,491588,3834,516360,2,0,0,3834,3834,2,-1
Eratosthenes-PT-100_LTLS_8_F_,ufscc,64,spotba,76,1.970,2016-07-15.00:48:46,0,3595,492369,3683,517154,1,0,0,3683,3683,2,-1
Eratosthenes-PT-100_LTLS_9_F_,ufscc,64,spotba,76,1.820,2016-07-15.00:48:50,0,2769,442987,2860,468576,1,0,0,2860,2860,2,-1
ERK-PT-001000_LTLF_13_F_,ufscc,64,spotba,1015,0.530,2016-07-15.00:48:52,0,45976,238794,47986,246287,0,0,48948,47899,47369,2,-1
ERK-PT-001000_LTLF_5_F_,ufscc,64,spotba,1013,0.530,2016-07-15.00:48:54,2,54190,461927,55567,470971,0,1,92461,55503,55400,4,-1
ERK-PT-001000_LTLF_9_F_,ufscc,64,spotba,1019,0.520,2016-07-15.00:48:56,0,43524,234835,44401,239075,0,0,43194,44331,44070,2,-1
ERK-PT-001000_LTLS_0_F_,ufscc,64,spotba,1010,0.540,2016-07-15.00:48:58,0,50760,270417,51736,274375,0,0,51935,51692,51194,2,-1
ERK-PT-001000_LTLS_10_F_,ufscc,64,spotba,1017,0.500,2016-07-15.00:49:00,0,52372,277132,53449,281990,0,0,51557,53368,53278,2,-1
ERK-PT-001000_LTLS_11_F_,ufscc,64,spotba,1019,0.540,2016-07-15.00:49:02,0,57275,302277,58878,308801,0,0,62428,58816,58517,2,-1
ERK-PT-001000_LTLS_12_F_,ufscc,64,spotba,1028,0.570,2016-07-15.00:49:04,0,48078,246055,52748,262088,0,0,53078,52738,52697,2,-1
ERK-PT-001000_LTLS_13_F_,ufscc,64,spotba,1013,0.530,2016-07-15.00:49:06,0,45486,234765,48624,246742,0,0,50078,48613,48306,2,-1
ERK-PT-001000_LTLS_14_F_,ufscc,64,spotba,1004,0.580,2016-07-15.00:49:08,0,41211,206360,45474,222162,0,0,48370,45462,45333,2,-1
ERK-PT-001000_LTLS_15_F_,ufscc,64,spotba,1006,0.540,2016-07-15.00:49:10,0,45630,243934,46672,248219,0,0,48194,46563,46418,2,-1
ERK-PT-001000_LTLS_1_F_,ufscc,64,spotba,1015,0.500,2016-07-15.00:49:11,0,49234,254746,51022,261445,0,0,51724,50966,50859,2,-1
ERK-PT-001000_LTLS_2_F_,ufscc,64,spotba,1014,0.550,2016-07-15.00:49:13,0,41823,214667,45277,226642,0,0,44402,45259,44854,2,-1
ERK-PT-001000_LTLS_3_F_,ufscc,64,spotba,1038,0.490,2016-07-15.00:49:15,0,49098,246165,50154,250431,0,0,48601,50072,49678,2,-1
ERK-PT-001000_LTLS_4_F_,ufscc,64,spotba,1018,0.500,2016-07-15.00:49:17,0,43592,228398,45558,235598,0,0,47413,45477,44680,2,-1
ERK-PT-001000_LTLS_6_F_,ufscc,64,spotba,1022,0.580,2016-07-15.00:49:19,0,46193,231293,51181,249347,0,0,51620,51173,51160,2,-1
ERK-PT-001000_LTLS_7_F_,ufscc,64,spotba,1069,0.520,2016-07-15.00:49:21,0,44208,232944,45618,238876,0,0,45858,45518,45195,2,-1
ERK-PT-001000_LTLS_8_F_,ufscc,64,spotba,1036,0.530,2016-07-15.00:49:23,0,51735,277503,52519,281095,0,0,54214,52414,51768,2,-1
ERK-PT-001000_LTLS_9_F_,ufscc,64,spotba,1009,0.540,2016-07-15.00:49:25,0,54977,286195,55792,289672,0,0,55642,55693,55304,2,-1
ERK-PT-010000_LTLS_0_F_,ufscc,64,spotba,10021,0.900,2016-07-15.00:49:28,0,525413,2849055,526476,2853906,0,0,516187,526371,526308,2,-1
ERK-PT-010000_LTLS_1_F_,ufscc,64,spotba,10034,0.930,2016-07-15.00:49:31,0,566645,2898809,569021,2907598,0,0,559352,568997,567334,2,-1
ERK-PT-010000_LTLS_2_F_,ufscc,64,spotba,10009,0.940,2016-07-15.00:49:33,0,516404,2713634,517856,2719466,0,0,481630,517806,517394,2,-1
ERK-PT-010000_LTLS_3_F_,ufscc,64,spotba,10008,0.880,2016-07-15.00:49:36,0,554166,2886742,556682,2896658,0,0,529737,556630,556582,2,-1
ERK-PT-010000_LTLS_5_F_,ufscc,64,spotba,10033,0.870,2016-07-15.00:49:39,0,483138,2513451,484239,2518685,0,0,460438,484163,483614,2,-1
ERK-PT-010000_LTLS_6_F_,ufscc,64,spotba,10013,0.870,2016-07-15.00:49:41,0,467050,2438382,467681,2440873,0,0,447406,467526,466836,2,-1
ERK-PT-010000_LTLS_7_F_,ufscc,64,spotba,10239,0.900,2016-07-15.00:49:44,0,508906,2713283,509693,2716494,0,0,491753,509584,507651,2,-1
ERK-PT-010000_LTLS_8_F_,ufscc,64,spotba,10023,0.940,2016-07-15.00:49:47,0,541662,2941140,542369,2944358,0,0,530390,542264,539490,2,-1
ERK-PT-010000_LTLS_9_F_,ufscc,64,spotba,10012,0.890,2016-07-15.00:49:49,0,540321,2778781,541853,2784506,0,0,505100,541773,541730,2,-1
ERK-PT-100000_LTLF_13_F_,ufscc,64,spotba,100034,28.870,2016-07-15.00:50:21,0,5672938,29592360,5673945,29596556,0,0,5471573,5673883,5673344,3,-1
ERK-PT-100000_LTLF_14_F_,ufscc,64,spotba,100022,28.780,2016-07-15.00:50:52,0,4767058,48554920,4768356,48565160,0,0,9267769,4768283,4768222,4,-1
ERK-PT-100000_LTLF_1_F_,ufscc,64,spotba,100027,28.840,2016-07-15.00:51:22,0,4655524,24581752,4656995,24588124,0,0,4536016,4656897,4656688,6,-1
ERK-PT-100000_LTLF_3_F_,ufscc,64,spotba,100009,28.470,2016-07-15.00:51:52,0,4766646,28978575,4767614,28982814,0,0,5397176,4767547,4763890,3,-1
ERK-PT-100000_LTLF_9_F_,ufscc,64,spotba,100038,28.340,2016-07-15.00:52:22,1,4731568,25035405,4733198,25042719,0,0,4623719,4733108,4731977,2,-1
ERK-PT-100000_LTLS_0_F_,ufscc,64,spotba,100006,28.490,2016-07-15.00:52:52,0,5586867,28533089,5587883,28537127,0,0,5296964,5587722,5587685,2,-1
ERK-PT-100000_LTLS_1_F_,ufscc,64,spotba,100018,28.460,2016-07-15.00:53:22,0,4699554,23906634,4700430,23910440,0,0,4388591,4700359,4700184,2,-1
ERK-PT-100000_LTLS_2_F_,ufscc,64,spotba,100008,27.850,2016-07-15.00:53:52,0,4137656,21118076,4138528,21121736,0,0,4008210,4138454,4122518,2,-1
ERK-PT-100000_LTLS_3_F_,ufscc,64,spotba,100020,28.750,2016-07-15.00:54:23,0,5052514,24579674,5058893,24602785,0,0,4812785,5058890,5058730,2,-1
ERK-PT-100000_LTLS_4_F_,ufscc,64,spotba,100012,28.410,2016-07-15.00:54:53,0,4927518,25832661,4929776,25841177,0,0,4821880,4929746,4922692,2,-1
ERK-PT-100000_LTLS_5_F_,ufscc,64,spotba,100025,28.590,2016-07-15.00:55:23,0,4701752,24776885,4702914,24781755,0,0,4756582,4702852,4702768,2,-1
ERK-PT-100000_LTLS_6_F_,ufscc,64,spotba,100032,28.490,2016-07-15.00:55:53,0,5616062,28763570,5617952,28771226,0,0,5207372,5617899,5617601,2,-1
ERK-PT-100000_LTLS_7_F_,ufscc,64,spotba,100023,28.570,2016-07-15.00:56:23,0,4638456,25302604,4639521,25307007,0,0,4612483,4639437,4639225,2,-1
ERK-PT-100000_LTLS_8_F_,ufscc,64,spotba,100012,28.430,2016-07-15.00:56:53,0,5356987,26755167,5359351,26765387,0,0,5062083,5359226,5356964,2,-1
FMS-PT-200_LTLS_8_F_,ufscc,64,spotba,218,0.700,2016-07-15.00:56:57,0,11097,57004,11579,59108,0,0,1183,11579,11579,2,-1
FMS-PT-500_LTLF_14_F_,ufscc,64,spotba,508,0.680,2016-07-15.00:57:01,0,27697,140617,28695,144806,0,0,3637,28695,28695,7,-1
FMS-PT-500_LTLS_0_F_,ufscc,64,spotba,528,0.750,2016-07-15.00:57:04,0,26020,126467,30753,145811,0,0,3013,30753,30753,2,-1
FMS-PT-500_LTLS_10_F_,ufscc,64,spotba,512,0.690,2016-07-15.00:57:06,0,26636,133290,29683,146682,0,0,1525,29683,29683,2,-1
FMS-PT-500_LTLS_11_F_,ufscc,64,spotba,511,0.680,2016-07-15.00:57:08,0,28307,144163,29078,147382,0,0,2699,29078,29078,2,-1
FMS-PT-500_LTLS_12_F_,ufscc,64,spotba,510,0.720,2016-07-15.00:57:10,0,30161,152319,30550,153988,0,0,2789,30550,30550,2,-1
FMS-PT-500_LTLS_13_F_,ufscc,64,spotba,521,0.800,2016-07-15.00:57:13,0,21792,106686,28138,132853,0,0,2701,28138,28138,2,-1
FMS-PT-500_LTLS_14_F_,ufscc,64,spotba,514,0.670,2016-07-15.00:57:15,0,25085,130212,25674,132875,0,0,3573,25674,25674,2,-1
FMS-PT-500_LTLS_1_F_,ufscc,64,spotba,521,0.710,2016-07-15.00:57:18,0,29078,144591,29724,147306,0,0,1864,29724,29724,2,-1
FMS-PT-500_LTLS_2_F_,ufscc,64,spotba,510,0.740,2016-07-15.00:57:20,0,27290,138272,27658,139873,0,0,3136,27658,27658,2,-1
FMS-PT-500_LTLS_3_F_,ufscc,64,spotba,509,0.690,2016-07-15.00:57:22,0,32147,163230,33277,167880,0,0,2603,33277,33277,2,-1
FMS-PT-500_LTLS_4_F_,ufscc,64,spotba,511,0.670,2016-07-15.00:57:24,0,26160,133574,26806,136401,0,0,2390,26806,26806,2,-1
FMS-PT-500_LTLS_5_F_,ufscc,64,spotba,510,0.700,2016-07-15.00:57:26,0,24400,126404,24833,128296,0,0,3195,24833,24833,2,-1
FMS-PT-500_LTLS_6_F_,ufscc,64,spotba,516,0.670,2016-07-15.00:57:28,0,26777,137854,27795,142121,0,0,4829,27795,27795,2,-1
