model,alg,workers,buchi,ltl,time,date,sccs,ustates,utrans,tstates,ttrans,selfloop,claimdead,claimfound,claimsuccess,cumstack,buchisize,scclist
bopdp.2_F_01,ufscc,64,spotba,3,0.040,2016-07-15.01:28:49,0,4,14,108,464,28,0,0,108,108,2,-1
bopdp.2_F_03,ufscc,64,spotba,3,600.000,2016-07-15.01:38:49,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1
bopdp.2_F_05,ufscc,64,spotba,3,0.050,2016-07-15.01:38:54,0,5,8,98,252,13,0,0,98,98,2,-1
bopdp.2_F_07,ufscc,64,spotba,3,0.040,2016-07-15.01:38:57,0,4,7,103,265,17,0,0,103,103,2,-1
bopdp.3_F_01,ufscc,64,spotba,20,0.120,2016-07-15.01:39:00,0,201,814,871,3510,0,0,1,871,871,2,-1
bopdp.3_F_03,ufscc,64,spotba,20,0.130,2016-07-15.01:39:05,0,418,1654,1300,5100,0,0,1,1300,1300,2,-1
bopdp.3_F_05,ufscc,64,spotba,20,0.120,2016-07-15.01:39:09,0,414,798,1203,2328,0,0,1,1203,1203,2,-1
bopdp.3_F_07,ufscc,64,spotba,20,0.240,2016-07-15.01:39:12,0,723,1441,1532,3018,0,0,1,1532,1532,2,-1
brp.1_F_01,ufscc,64,spotba,26,0.100,2016-07-15.01:39:15,0,170,266,630,1198,0,0,1,630,630,2,-1
brp.1_F_02,ufscc,64,spotba,27,0.190,2016-07-15.01:39:17,570,1189,2210,3926,7361,4,1212,0,3926,2117,2,-1
brp.1_F_03,ufscc,64,spotba,40,0.210,2016-07-15.01:39:20,23,1162,1998,2908,5192,4,7,108,2888,2763,2,-1
brp.1_F_04,ufscc,64,spotba,26,0.120,2016-07-15.01:39:23,8,303,564,941,1853,0,3,2,941,927,2,-1
brp.2_F_01,ufscc,64,spotba,34,0.170,2016-07-15.01:39:26,0,603,1082,1824,2982,0,0,3,1824,1824,2,-1
brp.2_F_02,ufscc,64,spotba,31,0.230,2016-07-15.01:39:28,800,1262,2525,5136,10500,2,2128,0,5136,2385,2,-1
brp.2_F_03,ufscc,64,spotba,43,0.250,2016-07-15.01:39:30,111,1572,2859,4434,7501,25,126,102,4427,4069,2,-1
brp.2_F_04,ufscc,64,spotba,31,0.130,2016-07-15.01:39:32,21,411,752,1373,2289,3,8,0,1373,1351,2,-1
brp.3_F_01,ufscc,64,spotba,30,0.220,2016-07-15.01:49:33,2,1211,2012,2199,3989,3,0,0,2199,2197,2,-1
brp.3_F_02,ufscc,64,spotba,41,0.420,2016-07-15.01:49:37,3007,5752,10430,9839,18217,1,3721,0,9839,4617,2,-1
brp.3_F_03,ufscc,64,spotba,309,0.590,2016-07-15.01:49:40,2211,26033,48187,34013,63389,222,2119,15262,32029,15348,2,-1
brp.3_F_04,ufscc,64,spotba,41,0.230,2016-07-15.01:49:44,21,1393,2459,2116,4130,1,8,0,2116,2095,2,-1
brp.4_F_01,ufscc,64,spotba,94,0.350,2016-07-15.01:49:47,0,3388,5482,4178,7730,0,0,1,4178,4178,2,-1
brp.4_F_02,ufscc,64,spotba,63,0.570,2016-07-15.01:49:51,9611,16734,30329,22158,41100,1,9280,0,22158,9256,2,-1
brp.4_F_03,ufscc,64,spotba,509,0.620,2016-07-15.01:49:56,2533,35110,64320,37867,71033,241,2307,10897,37611,25673,2,-1
brp.4_F_04,ufscc,64,spotba,61,0.370,2016-07-15.01:49:58,42,3636,5995,4653,8646,1,17,0,4653,4607,2,-1
brp.5_F_01,ufscc,64,spotba,152,0.270,2016-07-15.01:50:02,0,2084,3261,2786,5386,0,0,1,2786,2786,2,-1
brp.5_F_02,ufscc,64,spotba,81,0.550,2016-07-15.01:50:05,9069,15969,28404,21640,39770,1,8698,0,21640,9906,2,-1
brp.5_F_04,ufscc,64,spotba,81,0.350,2016-07-15.01:50:12,45,3453,5432,4683,8326,2,12,0,4683,4633,2,-1
brp.6_F_01,ufscc,64,spotba,30,0.270,2016-07-15.02:00:12,0,2161,3486,2817,6255,2,0,0,2817,2817,2,-1
brp.6_F_02,ufscc,64,spotba,102,0.620,2016-07-15.02:00:15,33306,52313,96459,58676,110364,2,28392,0,58676,21991,2,-1
brp.6_F_03,ufscc,64,spotba,291,0.550,2016-07-15.02:00:18,1239,28482,50593,30831,57784,158,1078,6145,30667,24872,2,-1
brp.6_F_04,ufscc,64,spotba,106,0.310,2016-07-15.02:00:21,13,2518,4013,3138,6689,0,7,1,3138,3129,2,-1
elevator.1_F_01,ufscc,64,spotba,22,0.160,2016-07-15.02:00:24,0,921,1753,1871,3672,0,0,1,1871,1871,2,-1
elevator.1_F_03,ufscc,64,spotba,46,0.230,2016-07-15.02:00:26,0,1404,2828,2488,5342,0,0,2,2488,2488,2,-1
elevator.2_F_01,ufscc,64,spotba,27,0.120,2016-07-15.02:00:28,0,419,825,1374,2680,0,0,1,1374,1374,2,-1
elevator.2_F_02,ufscc,64,spotba,25,0.150,2016-07-15.02:00:31,91,418,820,1543,3336,0,243,3,1543,1196,2,-1
elevator.2_F_03,ufscc,64,spotba,24,0.150,2016-07-15.02:00:33,0,376,841,1231,2943,0,0,1,1231,1231,2,-1
elevator2.1_F_01,ufscc,64,spotba,76,0.170,2016-07-15.02:00:36,0,648,2575,3724,10637,0,0,3,3724,3724,2,-1
elevator2.1_F_03,ufscc,64,spotba,69,0.170,2016-07-15.02:00:38,0,453,1073,3419,6246,0,0,11,3417,3417,3,-1
elevator2.1_F_05,ufscc,64,spotba,14,0.150,2016-07-15.02:00:40,0,482,1214,3305,5931,0,0,1,3305,3305,5,-1
elevator2.1_F_07,ufscc,64,spotba,70,0.150,2016-07-15.02:00:42,0,334,787,2175,3874,0,0,1,2175,2175,5,-1
elevator2.1_F_09,ufscc,64,spotba,14,0.160,2016-07-15.02:00:44,0,386,977,2381,4525,0,0,1,2381,2381,5,-1
elevator2.1_F_12,ufscc,64,spotba,70,0.170,2016-07-15.02:00:47,0,466,1143,3158,5815,0,0,2,3158,3158,2,-1
elevator2.2_F_01,ufscc,64,spotba,17,0.200,2016-07-15.02:00:49,0,642,3791,804,5358,0,0,1,804,804,2,-1
elevator2.2_F_03,ufscc,64,spotba,25,0.200,2016-07-15.02:00:52,0,464,3042,609,4574,0,0,1,609,609,3,-1
elevator2.2_F_05,ufscc,64,spotba,29,0.150,2016-07-15.02:00:53,0,320,2256,452,3652,0,0,1,452,452,5,-1
elevator2.2_F_07,ufscc,64,spotba,25,0.160,2016-07-15.02:00:57,0,412,2832,563,4411,0,0,1,563,563,5,-1
elevator2.2_F_09,ufscc,64,spotba,18,0.200,2016-07-15.02:00:59,0,597,3558,779,5265,0,0,1,779,779,5,-1
elevator2.2_F_12,ufscc,64,spotba,22,0.230,2016-07-15.02:01:01,0,992,5037,1204,6856,0,0,1,1204,1204,2,-1
elevator2.3_F_01,ufscc,64,spotba,152,0.600,2016-07-15.02:01:03,0,5610,21061,8227,26113,0,0,1,8227,8227,2,-1
elevator2.3_F_03,ufscc,64,spotba,250,0.560,2016-07-15.02:01:06,0,5086,18032,9461,25501,0,0,3,9461,9460,3,-1
elevator2.3_F_05,ufscc,64,spotba,217,0.500,2016-07-15.02:01:09,0,6056,21640,10328,29086,0,0,10,10328,10328,5,-1
elevator2.3_F_07,ufscc,64,spotba,224,0.550,2016-07-15.02:01:11,0,4123,16593,6446,21120,0,0,1,6446,6446,5,-1
elevator2.3_F_09,ufscc,64,spotba,324,0.480,2016-07-15.02:01:14,0,4850,17445,7602,22986,0,0,4,7602,7602,5,-1
elevator2.3_F_12,ufscc,64,spotba,260,0.500,2016-07-15.02:01:17,0,6250,22343,10297,29817,0,0,17,10293,10280,2,-1
elevator.3_F_01,ufscc,64,spotba,20,0.220,2016-07-15.02:01:20,0,1176,2685,1734,4136,0,0,2,1734,1734,2,-1
elevator.3_F_02,ufscc,64,spotba,28,0.250,2016-07-15.02:01:23,353,1508,3089,2188,5288,0,419,2,2188,1618,2,-1
elevator.3_F_03,ufscc,64,spotba,73,0.280,2016-07-15.02:01:26,0,1398,3357,1893,5045,0,0,1,1893,1893,2,-1
elevator.4_F_01,ufscc,64,spotba,99,0.420,2016-07-15.02:01:29,0,4798,10079,5206,11205,0,0,1,5206,5206,2,-1
elevator.4_F_03,ufscc,64,spotba,138,0.450,2016-07-15.02:01:33,0,4816,11036,5204,12718,0,0,1,5204,5204,2,-1
elevator.5_F_01,ufscc,64,spotba,37,0.270,2016-07-15.02:01:35,0,1544,3680,1810,4709,0,0,1,1810,1810,2,-1
elevator.5_F_02,ufscc,64,spotba,32,0.250,2016-07-15.02:01:38,424,1639,3454,1968,4719,0,137,1,1968,1539,2,-1
elevator.5_F_03,ufscc,64,spotba,32,0.260,2016-07-15.02:01:41,0,1549,5106,1840,7125,0,0,1,1840,1840,2,-1
extinction.2_F_02,ufscc,64,spotba,61,0.290,2016-07-15.02:01:45,0,2064,5224,3773,9048,1,0,0,3773,3773,1,-1
extinction.3_F_02,ufscc,64,spotba,94,0.470,2016-07-15.02:01:49,0,3578,10221,4091,11811,1,0,0,4091,4091,1,-1
extinction.4_F_02,ufscc,64,spotba,13,0.120,2016-07-15.02:01:53,0,181,590,413,1516,1,0,0,413,413,1,-1
fischer.1_F_01,ufscc,64,spotba,2,0.040,2016-07-15.02:01:55,0,1,4,64,320,64,0,0,64,64,2,-1
fischer.1_F_02,ufscc,64,spotba,8,0.090,2016-07-15.02:01:57,0,84,240,389,1322,80,0,11,389,357,2,-1
fischer.1_F_05,ufscc,64,spotba,9,0.040,2016-07-15.02:01:58,0,26,72,176,673,12,0,1,176,176,2,-1
fischer.1_F_06,ufscc,64,spotba,3,0.050,2016-07-15.02:02:00,0,5,28,75,636,65,0,0,75,75,2,-1
fischer.2_F_01,ufscc,64,spotba,2,0.040,2016-07-15.02:02:03,0,1,5,64,384,64,0,0,64,64,2,-1
fischer.2_F_02,ufscc,64,spotba,9,0.090,2016-07-15.02:02:06,0,81,344,289,1415,74,0,13,289,272,2,-1
fischer.2_F_05,ufscc,64,spotba,9,0.150,2016-07-15.02:02:09,0,47,159,256,1119,27,0,1,256,256,2,-1
fischer.2_F_06,ufscc,64,spotba,3,0.030,2016-07-15.02:02:11,0,5,40,70,749,66,0,0,70,70,2,-1
fischer.3_F_01,ufscc,64,spotba,2,0.040,2016-07-15.02:02:13,0,1,7,64,512,64,0,0,64,64,2,-1
fischer.3_F_02,ufscc,64,spotba,8,0.090,2016-07-15.02:02:16,0,99,466,324,1926,92,0,9,324,307,2,-1
fischer.3_F_05,ufscc,64,spotba,9,0.130,2016-07-15.02:02:18,0,64,265,282,1559,17,0,1,282,282,2,-1
fischer.3_F_06,ufscc,64,spotba,3,0.060,2016-07-15.02:02:20,0,11,119,92,1254,69,0,0,92,92,2,-1
fischer.4_F_01,ufscc,64,spotba,2,0.040,2016-07-15.02:02:22,0,1,8,64,576,64,0,0,64,64,2,-1
fischer.4_F_02,ufscc,64,spotba,8,0.110,2016-07-15.02:02:25,0,236,995,405,2482,91,0,33,405,375,2,-1
fischer.4_F_05,ufscc,64,spotba,9,0.080,2016-07-15.02:02:27,0,37,228,145,1149,5,0,1,145,145,2,-1
fischer.4_F_06,ufscc,64,spotba,3,0.090,2016-07-15.02:02:30,0,11,136,88,1376,67,0,0,88,88,2,-1
fischer.5_F_01,ufscc,64,spotba,2,0.040,2016-07-15.02:02:33,0,1,8,64,576,64,0,0,64,64,2,-1
fischer.5_F_02,ufscc,64,spotba,9,0.100,2016-07-15.02:02:35,0,123,618,314,2157,77,0,5,314,305,2,-1
fischer.5_F_05,ufscc,64,spotba,10,0.090,2016-07-15.02:02:37,0,91,405,290,1746,17,0,1,290,290,2,-1
fischer.5_F_06,ufscc,64,spotba,3,0.070,2016-07-15.02:02:42,0,12,152,95,1464,70,0,0,95,95,2,-1
fischer.6_F_01,ufscc,64,spotba,2,0.040,2016-07-15.02:02:44,0,1,9,64,640,64,0,0,64,64,2,-1
fischer.6_F_02,ufscc,64,spotba,9,0.180,2016-07-15.02:02:46,0,455,1938,656,3547,142,0,61,654,584,2,-1
fischer.6_F_05,ufscc,64,spotba,9,0.070,2016-07-15.02:02:49,0,92,510,257,1895,12,0,1,257,257,2,-1
fischer.6_F_06,ufscc,64,spotba,3,0.090,2016-07-15.02:02:52,0,15,216,106,1828,66,0,0,106,106,2,-1
fischer.7_F_01,ufscc,64,spotba,2,0.050,2016-07-15.02:02:56,0,1,9,64,640,64,0,0,64,64,2,-1
fischer.7_F_02,ufscc,64,spotba,8,0.130,2016-07-15.02:03:00,0,106,758,247,2235,71,0,6,247,241,2,-1
fischer.7_F_05,ufscc,64,spotba,9,0.080,2016-07-15.02:03:03,0,79,454,253,1879,15,0,1,253,253,2,-1
fischer.7_F_06,ufscc,64,spotba,3,0.080,2016-07-15.02:03:06,0,15,216,128,2116,69,0,0,128,128,2,-1
iprotocol.1_F_01,ufscc,64,spotba,13,0.130,2016-07-15.02:03:08,0,298,795,999,2744,0,0,350,967,910,2,-1
iprotocol.1_F_02,ufscc,64,spotba,3,0.050,2016-07-15.02:03:10,0,4,12,127,445,0,0,1,127,127,1,-1
iprotocol.1_F_03,ufscc,64,spotba,26,0.150,2016-07-15.02:03:14,0,608,1599,2047,5345,0,0,756,1937,1619,2,-1
iprotocol.1_F_04,ufscc,64,spotba,4,0.050,2016-07-15.02:03:16,0,10,38,101,574,0,0,1,101,101,2,-1
iprotocol.1_F_05,ufscc,64,spotba,4,0.060,2016-07-15.02:03:19,0,10,34,158,914,0,0,6,158,158,5,-1
iprotocol.1_F_06,ufscc,64,spotba,74,0.400,2016-07-15.02:03:23,152,3769,9815,10705,28091,0,861,5436,9498,4180,4,-1
iprotocol.2_F_01,ufscc,64,spotba,15,0.090,2016-07-15.02:03:25,0,223,629,969,2707,0,0,190,966,960,2,-1
iprotocol.2_F_02,ufscc,64,spotba,3,0.050,2016-07-15.02:03:27,0,4,12,90,334,0,0,1,90,90,1,-1
iprotocol.2_F_03,ufscc,64,spotba,23,0.200,2016-07-15.02:03:29,0,642,1706,2351,6018,0,0,926,2190,1847,2,-1
iprotocol.2_F_04,ufscc,64,spotba,4,0.060,2016-07-15.02:03:33,0,11,41,92,546,0,0,1,92,92,2,-1
iprotocol.2_F_05,ufscc,64,spotba,4,0.040,2016-07-15.02:03:35,0,18,76,125,881,0,0,2,125,125,5,-1
iprotocol.2_F_06,ufscc,64,spotba,77,0.410,2016-07-15.02:03:38,74,4359,11052,10170,25768,0,262,4868,9291,5123,4,-1
iprotocol.3_F_01,ufscc,64,spotba,29,0.120,2016-07-15.02:03:41,0,375,1114,1098,3198,0,0,275,1092,1082,2,-1
iprotocol.3_F_02,ufscc,64,spotba,3,0.050,2016-07-15.02:03:43,0,7,20,88,327,0,0,1,88,88,1,-1
iprotocol.3_F_03,ufscc,64,spotba,20,0.150,2016-07-15.02:03:46,0,622,1768,1864,5169,0,0,279,1837,1768,2,-1
iprotocol.3_F_04,ufscc,64,spotba,4,0.070,2016-07-15.02:03:49,0,12,44,113,612,0,0,1,113,113,2,-1
iprotocol.3_F_05,ufscc,64,spotba,4,0.060,2016-07-15.02:03:52,0,15,46,89,705,0,0,1,89,89,5,-1
iprotocol.3_F_06,ufscc,64,spotba,110,0.540,2016-07-15.02:03:55,297,9367,23138,15701,39049,0,468,8383,14551,8600,4,-1
iprotocol.4_F_01,ufscc,64,spotba,13,0.140,2016-07-15.02:03:58,0,359,1011,1009,2974,0,0,246,1009,1008,2,-1
iprotocol.4_F_02,ufscc,64,spotba,3,0.040,2016-07-15.02:04:00,0,4,12,125,439,0,0,1,125,125,1,-1
iprotocol.4_F_03,ufscc,64,spotba,31,0.220,2016-07-15.02:04:02,0,1402,3744,3198,8290,0,0,721,3147,2939,2,-1
iprotocol.4_F_04,ufscc,64,spotba,4,0.070,2016-07-15.02:04:05,0,11,44,83,513,0,0,2,83,83,2,-1
iprotocol.4_F_05,ufscc,64,spotba,4,0.050,2016-07-15.02:04:07,0,12,59,105,833,0,0,1,105,105,5,-1
iprotocol.4_F_06,ufscc,64,spotba,156,0.630,2016-07-15.02:04:11,166,9045,22410,15903,39126,0,189,8233,14512,9082,4,-1
iprotocol.5_F_01,ufscc,64,spotba,26,0.230,2016-07-15.02:04:13,0,1144,3298,2835,7861,0,0,446,2811,2738,2,-1
iprotocol.5_F_02,ufscc,64,spotba,3,0.030,2016-07-15.02:04:16,0,5,14,86,321,0,0,1,86,86,1,-1
iprotocol.5_F_03,ufscc,64,spotba,47,0.290,2016-07-15.02:04:18,0,2153,5959,4550,12306,0,0,961,4457,4085,2,-1
iprotocol.5_F_04,ufscc,64,spotba,4,0.050,2016-07-15.02:04:21,0,9,29,170,756,0,0,1,170,170,2,-1
iprotocol.5_F_05,ufscc,64,spotba,4,0.080,2016-07-15.02:04:23,0,18,78,126,862,0,0,1,126,126,5,-1
iprotocol.5_F_06,ufscc,64,spotba,212,0.520,2016-07-15.02:04:26,38,5458,14263,9382,24214,0,27,3816,8958,6934,4,-1
iprotocol.6_F_01,ufscc,64,spotba,12,0.130,2016-07-15.02:04:29,0,369,1054,1182,3398,0,0,175,1181,1180,2,-1
iprotocol.6_F_02,ufscc,64,spotba,3,0.040,2016-07-15.02:04:31,0,5,15,78,298,0,0,2,78,78,1,-1
iprotocol.6_F_03,ufscc,64,spotba,12,0.100,2016-07-15.02:04:35,0,292,844,995,2865,0,0,202,994,994,2,-1
iprotocol.6_F_04,ufscc,64,spotba,4,0.100,2016-07-15.02:04:37,0,10,38,92,534,0,0,1,92,92,2,-1
iprotocol.6_F_05,ufscc,64,spotba,4,0.080,2016-07-15.02:04:41,0,18,77,137,896,0,0,1,137,137,5,-1
iprotocol.6_F_06,ufscc,64,spotba,114,0.520,2016-07-15.02:04:44,200,8237,20059,14378,35490,0,293,7672,13348,8057,4,-1
iprotocol.7_F_01,ufscc,64,spotba,14,0.150,2016-07-15.02:04:47,0,566,1612,1412,4126,0,0,230,1411,1410,2,-1
iprotocol.7_F_02,ufscc,64,spotba,3,0.050,2016-07-15.02:04:49,0,4,12,77,295,0,0,2,77,77,1,-1
iprotocol.7_F_03,ufscc,64,spotba,24,0.200,2016-07-15.02:04:51,0,1163,3304,2646,7305,0,0,415,2632,2616,2,-1
iprotocol.7_F_04,ufscc,64,spotba,4,0.060,2016-07-15.02:04:54,0,10,35,173,769,0,0,2,173,173,2,-1
iprotocol.7_F_05,ufscc,64,spotba,4,0.060,2016-07-15.02:04:56,0,15,49,185,996,0,0,4,185,185,5,-1
iprotocol.7_F_06,ufscc,64,spotba,208,0.680,2016-07-15.02:04:59,160,12966,31791,22305,54400,0,178,12173,20829,12168,4,-1
lamport.1_F_01,ufscc,64,spotba,10,0.110,2016-07-15.02:05:01,0,202,589,523,1615,0,0,2,523,523,2,-1
lamport.1_F_02,ufscc,64,spotba,16,0.100,2016-07-15.02:05:03,15,262,756,551,1766,0,2,3,551,537,2,-1
lamport.1_F_05,ufscc,64,spotba,11,0.120,2016-07-15.02:05:07,0,46,138,195,649,0,0,1,195,195,2,-1
lamport.2_F_01,ufscc,64,spotba,13,0.180,2016-07-15.02:05:09,8,444,1174,838,2388,2,2,6,838,830,2,-1
lamport.2_F_02,ufscc,64,spotba,14,0.100,2016-07-15.02:05:11,2,79,244,224,799,1,0,0,224,222,2,-1
lamport.2_F_05,ufscc,64,spotba,12,0.140,2016-07-15.02:05:13,0,149,431,325,1022,0,0,1,325,325,2,-1
lamport.2_F_06,ufscc,64,spotba,14,0.110,2016-07-15.02:05:15,30,286,693,767,2205,5,5,0,767,709,2,-1
lamport.3_F_01,ufscc,64,spotba,10,0.150,2016-07-15.02:05:17,17,258,705,620,1825,4,9,9,620,607,2,-1
lamport.3_F_02,ufscc,64,spotba,17,0.100,2016-07-15.02:05:21,4,256,759,606,1943,2,1,1,606,600,2,-1
lamport.3_F_05,ufscc,64,spotba,16,0.100,2016-07-15.02:05:23,0,134,394,437,1366,0,0,1,437,437,2,-1
lamport.3_F_06,ufscc,64,spotba,17,0.100,2016-07-15.02:05:28,15,217,564,604,1923,1,9,0,604,582,2,-1
lamport.5_F_01,ufscc,64,spotba,12,0.120,2016-07-15.02:05:31,0,145,575,371,1543,0,0,1,371,371,2,-1
lamport.5_F_02,ufscc,64,spotba,11,0.130,2016-07-15.02:05:34,10,437,1701,697,2905,0,0,5,697,687,2,-1
lamport.5_F_05,ufscc,64,spotba,11,0.120,2016-07-15.02:05:36,0,265,1016,554,2236,0,0,1,554,554,2,-1
lamport.6_F_01,ufscc,64,spotba,11,0.120,2016-07-15.02:05:38,0,302,1194,584,2385,0,0,1,584,584,2,-1
lamport.6_F_02,ufscc,64,spotba,12,0.140,2016-07-15.02:05:41,12,410,1535,717,2917,1,3,2,717,701,2,-1
lamport.6_F_05,ufscc,64,spotba,11,0.120,2016-07-15.02:05:43,0,264,1050,556,2281,0,0,1,556,556,2,-1
lamport.6_F_06,ufscc,64,spotba,24,0.120,2016-07-15.02:05:46,19,255,934,511,2298,1,0,0,511,492,2,-1
lamport.7_F_01,ufscc,64,spotba,11,0.200,2016-07-15.02:05:50,0,486,2257,688,3331,0,0,1,688,688,2,-1
lamport.7_F_02,ufscc,64,spotba,32,0.210,2016-07-15.02:05:52,4,374,2037,583,3345,0,0,1,583,579,2,-1
lamport.7_F_05,ufscc,64,spotba,12,0.150,2016-07-15.02:05:55,0,390,1927,632,3201,0,0,2,632,632,2,-1
lamport.8_F_01,ufscc,64,spotba,11,0.180,2016-07-15.02:05:57,0,356,1759,560,2843,0,0,1,560,560,2,-1
lamport.8_F_02,ufscc,64,spotba,25,0.210,2016-07-15.02:06:00,5,528,2705,721,3869,1,0,0,721,716,2,-1
lamport.8_F_05,ufscc,64,spotba,14,0.170,2016-07-15.02:06:03,9,446,2094,674,3298,1,0,1,674,673,2,-1
lamport.8_F_06,ufscc,64,spotba,25,0.210,2016-07-15.02:06:05,60,946,3696,1165,5227,1,0,1,1165,1104,2,-1
lamport_nonatomic.1_F_01,ufscc,64,spotba,13,0.170,2016-07-15.02:06:09,0,384,1279,729,2453,51,0,2,729,729,2,-1
lamport_nonatomic.1_F_02,ufscc,64,spotba,14,0.090,2016-07-15.02:06:12,0,131,511,360,1375,0,0,1,360,360,2,-1
lamport_nonatomic.1_F_05,ufscc,64,spotba,15,0.080,2016-07-15.02:06:16,0,95,313,286,978,1,0,1,286,286,2,-1
lamport_nonatomic.1_F_06,ufscc,64,spotba,7,0.090,2016-07-15.02:06:20,0,74,256,379,1485,3,0,0,379,379,2,-1
lamport_nonatomic.2_F_01,ufscc,64,spotba,11,0.120,2016-07-15.02:06:25,0,222,732,566,1892,10,0,3,566,566,2,-1
lamport_nonatomic.2_F_02,ufscc,64,spotba,7,0.080,2016-07-15.02:06:29,0,84,319,240,923,1,0,0,240,240,2,-1
lamport_nonatomic.2_F_05,ufscc,64,spotba,14,0.110,2016-07-15.02:06:33,0,313,1019,673,2230,36,0,7,673,673,2,-1
lamport_nonatomic.2_F_06,ufscc,64,spotba,11,0.080,2016-07-15.02:06:37,0,90,327,325,1334,2,0,0,325,325,2,-1
lamport_nonatomic.3_F_01,ufscc,64,spotba,13,0.080,2016-07-15.02:06:42,0,103,343,307,1049,1,0,1,307,307,2,-1
lamport_nonatomic.3_F_02,ufscc,64,spotba,9,0.120,2016-07-15.02:06:48,0,194,702,488,1846,3,0,0,488,488,2,-1
lamport_nonatomic.3_F_05,ufscc,64,spotba,20,0.120,2016-07-15.02:06:52,0,258,836,522,1728,6,0,9,522,522,2,-1
lamport_nonatomic.3_F_06,ufscc,64,spotba,7,0.140,2016-07-15.02:06:56,2,168,541,499,1842,2,0,0,499,495,2,-1
lamport_nonatomic.4_F_01,ufscc,64,spotba,12,0.170,2016-07-15.02:07:02,0,481,2056,765,3299,30,0,1,765,765,2,-1
lamport_nonatomic.4_F_02,ufscc,64,spotba,12,0.120,2016-07-15.02:07:09,0,262,1256,516,2450,1,0,0,516,516,2,-1
lamport_nonatomic.4_F_05,ufscc,64,spotba,19,0.220,2016-07-15.02:07:18,0,712,3058,980,4224,71,0,11,980,980,2,-1
lamport_nonatomic.4_F_06,ufscc,64,spotba,9,0.120,2016-07-15.02:07:24,0,220,1076,464,2499,1,0,0,464,464,2,-1
lamport_nonatomic.5_F_01,ufscc,64,spotba,13,0.150,2016-07-15.02:07:34,0,227,1196,430,2282,1,0,0,430,430,2,-1
lamport_nonatomic.5_F_02,ufscc,64,spotba,13,0.180,2016-07-15.02:07:44,0,350,2028,557,3294,1,0,1,557,557,2,-1
lamport_nonatomic.5_F_05,ufscc,64,spotba,21,0.250,2016-07-15.02:07:54,0,978,5155,1225,6469,73,0,13,1225,1225,2,-1
lamport_nonatomic.5_F_06,ufscc,64,spotba,8,0.230,2016-07-15.02:08:08,0,387,2296,582,3909,2,0,0,582,582,2,-1
lann.1_F_01,ufscc,64,spotba,25,0.120,2016-07-15.02:08:10,42,437,932,1237,2777,7,56,1,1237,1162,2,-1
lann.1_F_02,ufscc,64,spotba,23,0.140,2016-07-15.02:08:12,21,354,853,923,2420,1,1,0,923,905,2,-1
lann.1_F_03,ufscc,64,spotba,25,0.180,2016-07-15.02:08:14,61,878,1895,1908,4105,15,68,1,1908,1736,2,-1
lann.1_F_04,ufscc,64,spotba,23,0.180,2016-07-15.02:08:16,240,440,955,1272,3480,1,417,0,1272,822,2,-1
lann.2_F_01,ufscc,64,spotba,39,0.200,2016-07-15.02:08:19,0,1193,2903,2205,5393,0,0,1,2205,2205,2,-1
lann.2_F_03,ufscc,64,spotba,50,0.180,2016-07-15.02:08:21,0,696,1816,1218,3343,0,0,1,1218,1218,2,-1
lann.3_F_01,ufscc,64,spotba,48,0.270,2016-07-15.02:08:25,564,1797,4697,2844,7324,125,656,1,2844,2153,2,-1
lann.3_F_02,ufscc,64,spotba,13,0.120,2016-07-15.02:08:28,0,271,1068,583,2485,1,0,0,583,583,2,-1
lann.3_F_03,ufscc,64,spotba,45,0.230,2016-07-15.02:08:31,315,1226,3279,2014,5422,78,389,1,2014,1555,2,-1
lann.3_F_04,ufscc,64,spotba,12,0.110,2016-07-15.02:08:33,15,254,1007,542,2329,1,2,0,542,521,2,-1
lann.4_F_01,ufscc,64,spotba,69,0.490,2016-07-15.02:08:36,4159,6068,15108,6688,17146,69,5713,1,6688,2768,2,-1
lann.4_F_02,ufscc,64,spotba,35,0.200,2016-07-15.02:08:38,0,1050,3382,1307,4673,1,0,0,1307,1307,2,-1
lann.4_F_03,ufscc,64,spotba,83,0.230,2016-07-15.02:08:43,0,803,2586,1039,3701,0,0,1,1039,1039,2,-1
lann.4_F_04,ufscc,64,spotba,40,0.440,2016-07-15.02:08:46,3853,4813,10407,6366,15057,1,3786,0,6366,1516,2,-1
lann.5_F_01,ufscc,64,spotba,56,0.370,2016-07-15.02:08:49,536,2982,8469,3362,10119,6,658,1,3362,2888,2,-1
lann.5_F_02,ufscc,64,spotba,41,0.290,2016-07-15.02:08:52,110,1958,6485,2188,7909,1,35,0,2188,2105,2,-1
lann.5_F_03,ufscc,64,spotba,87,0.450,2016-07-15.02:08:56,386,2778,8008,3142,9470,8,398,1,3142,2764,2,-1
lann.5_F_04,ufscc,64,spotba,42,0.470,2016-07-15.02:08:58,3276,4105,9607,4930,12561,2,3236,0,4930,1352,2,-1
lann.6_F_01,ufscc,64,spotba,30,0.220,2016-07-15.02:09:01,127,953,2597,1335,3827,83,42,3,1335,1213,2,-1
lann.6_F_02,ufscc,64,spotba,12,0.100,2016-07-15.02:09:03,0,163,816,384,1966,1,0,0,384,384,2,-1
lann.6_F_03,ufscc,64,spotba,28,0.210,2016-07-15.02:09:06,22,452,1381,740,2519,24,13,1,740,718,2,-1
