model,alg,workers,buchi,ltl,time,date,sccs,ustates,utrans,tstates,ttrans,selfloop,claimdead,claimfound,claimsuccess,cumstack,buchisize,scclist
elevator.4_F_003,ufscc,64,spotba,87,1.080,2016-07-14.19:45:11,595882,1548187,4640379,1949419,6049253,0,1658734,1805947,1676654,272727,8,-1
elevator.4_F_005,ufscc,64,spotba,87,0.600,2016-07-14.19:45:18,5144,8251,13393,8484,14958,0,574,1,8484,3585,10,-1
elevator.4_F_007,ufscc,64,spotba,80,1.090,2016-07-14.19:45:26,602993,1743790,4778920,2159261,5975004,0,1347227,2014450,1867921,268003,24,-1
elevator.4_F_009,ufscc,64,spotba,90,0.440,2016-07-14.19:45:32,471,4670,10548,5171,12383,0,222,1,5171,4605,16,-1
elevator.4_F_010,ufscc,64,spotba,122,0.610,2016-07-14.19:45:35,8024,10909,18444,12730,23380,0,5625,1,12730,3621,14,-1
elevator.4_F_012,ufscc,64,spotba,161,1.030,2016-07-14.19:45:42,227421,951212,4170789,1202425,5625109,0,985588,2646041,1017735,197953,5,-1
elevator.4_F_013,ufscc,64,spotba,121,0.610,2016-07-14.19:45:46,10683,13337,22369,14785,26239,0,6462,6,14785,3365,15,-1
elevator.4_F_014,ufscc,64,spotba,25,1.020,2016-07-14.19:45:49,110175,998420,2643609,1306719,3490120,0,222020,1656871,1071462,265409,4,-1
elevator.4_F_015,ufscc,64,spotba,66,0.460,2016-07-14.19:45:52,3426,5433,15381,6618,20166,0,2981,1,6618,2676,5,-1
elevator.4_F_016,ufscc,64,spotba,91,0.500,2016-07-14.19:45:55,3049,6507,11947,7594,15710,0,2301,1,7594,4033,25,-1
elevator.4_F_017,ufscc,64,spotba,30,0.320,2016-07-14.19:45:58,2066,2771,4988,4961,10862,0,1960,1,4961,1404,20,-1
elevator.4_F_018,ufscc,64,spotba,21,0.230,2016-07-14.19:46:01,0,1242,3149,1612,4380,0,0,1,1612,1612,5,-1
elevator.4_F_019,ufscc,64,spotba,43,0.400,2016-07-14.19:46:04,495,2791,7804,3251,10514,0,57,3,3251,2751,10,-1
elevator.4_F_020,ufscc,64,spotba,62,0.890,2016-07-14.19:46:07,212293,275806,730854,278312,743990,0,282153,23088,278252,56330,8,-1
elevator.4_F_021,ufscc,64,spotba,56,0.460,2016-07-14.19:46:11,39,4592,13235,4950,14602,0,22,1,4950,4911,15,-1
elevator.4_F_022,ufscc,64,spotba,131,0.550,2016-07-14.19:46:14,3679,8185,15634,8586,17056,0,1903,13,8586,4871,8,-1
elevator.4_F_023,ufscc,64,spotba,68,0.470,2016-07-14.19:46:16,374,4026,7825,4416,9132,0,46,1,4416,4026,11,-1
elevator.4_F_024,ufscc,64,spotba,129,0.460,2016-07-14.19:46:19,1993,4528,7997,5105,10116,0,174,1,5105,2935,15,-1
elevator.4_F_025,ufscc,64,spotba,81,1.080,2016-07-14.19:46:23,515166,1405756,3626558,1689663,4426392,0,806645,1609203,1485385,268198,6,-1
elevator.4_F_026,ufscc,64,spotba,121,0.240,2016-07-14.19:46:25,58,1383,2957,1699,4141,0,23,1,1699,1646,12,-1
elevator.4_F_027,ufscc,64,spotba,125,1.290,2016-07-14.19:46:29,707998,2791780,7690918,3599514,10053424,0,1900961,3621504,2990114,311558,12,-1
elevator.4_F_028,ufscc,64,spotba,196,0.640,2016-07-14.19:46:32,4901,8797,20327,9279,23144,0,1462,17,9279,4359,16,-1
elevator.4_F_029,ufscc,64,spotba,119,1.100,2016-07-14.19:46:37,528575,1508041,4163900,1902219,5453644,0,1190980,1845169,1628645,280179,5,-1
elevator.4_F_030,ufscc,64,spotba,82,0.380,2016-07-14.19:46:40,810,3095,7513,3385,8854,0,172,1,3385,2616,6,-1
elevator.4_F_031,ufscc,64,spotba,25,0.330,2016-07-14.19:46:42,0,2147,4403,2493,5425,0,0,1,2493,2493,8,-1
elevator.4_F_032,ufscc,64,spotba,254,0.860,2016-07-14.19:46:45,11778,19728,78776,20075,79997,0,18945,422,20067,8417,11,-1
elevator.4_F_033,ufscc,64,spotba,49,0.890,2016-07-14.19:46:50,216721,247166,568396,250654,580252,0,220546,4041,250593,30470,15,-1
elevator.4_F_034,ufscc,64,spotba,104,0.640,2016-07-14.19:46:53,6733,11427,22726,11798,24294,0,4637,3,11798,5179,8,-1
elevator.4_F_035,ufscc,64,spotba,61,0.410,2016-07-14.19:46:56,820,3816,7722,4698,10635,0,126,1,4698,3625,14,-1
elevator.4_F_036,ufscc,64,spotba,47,0.470,2016-07-14.19:46:59,1205,3843,11209,4288,12868,0,734,2,4288,3019,12,-1
elevator.4_F_037,ufscc,64,spotba,77,0.350,2016-07-14.19:47:02,729,3371,6627,3964,9555,0,280,1,3964,3003,17,-1
elevator.4_F_038,ufscc,64,spotba,172,1.110,2016-07-14.19:47:05,362829,1331722,3996531,1783804,5686032,0,1182629,1924438,1437477,272145,10,-1
elevator.4_F_039,ufscc,64,spotba,26,0.290,2016-07-14.19:47:09,933,2308,4483,2963,6271,0,559,1,2963,1785,11,-1
elevator.4_F_040,ufscc,64,spotba,79,0.440,2016-07-14.19:47:12,1027,5149,9756,5590,10990,0,535,1,5590,4503,3,-1
elevator.4_F_041,ufscc,64,spotba,156,0.370,2016-07-14.19:47:15,72,2377,5287,2723,6742,0,41,1,2723,2626,19,-1
elevator.4_F_042,ufscc,64,spotba,109,0.660,2016-07-14.19:47:19,1654,8918,30495,9290,32190,0,1432,98,9287,7646,23,-1
elevator.4_F_043,ufscc,64,spotba,138,0.560,2016-07-14.19:47:22,1182,6830,20060,7451,23144,0,1502,28,7451,6108,15,-1
elevator.4_F_044,ufscc,64,spotba,21,0.240,2016-07-14.19:47:24,499,904,2022,1534,4667,0,451,1,1534,792,10,-1
elevator.4_F_045,ufscc,64,spotba,44,1.100,2016-07-14.19:47:28,619844,1508846,5281783,2074525,7532727,0,2538633,1789252,1680636,266228,9,-1
elevator.4_F_046,ufscc,64,spotba,32,0.690,2016-07-14.19:47:31,2959,7603,21519,8382,24513,0,1050,3,8382,5037,13,-1
elevator.4_F_047,ufscc,64,spotba,23,0.270,2016-07-14.19:47:34,771,1944,3665,3569,8357,0,1097,1,3569,1556,6,-1
elevator.4_F_048,ufscc,64,spotba,160,0.690,2016-07-14.19:47:38,832,9730,21421,10075,24292,0,68,184,10061,9198,41,-1
elevator.4_F_049,ufscc,64,spotba,74,0.450,2016-07-14.19:47:41,829,4898,13091,5270,15330,0,252,12,5270,4470,24,-1
elevator.4_F_050,ufscc,64,spotba,83,0.500,2016-07-14.19:47:44,3328,6216,11934,6901,14636,0,1598,1,6901,3377,9,-1
elevator.4_F_051,ufscc,64,spotba,84,0.410,2016-07-14.19:47:47,593,4259,8360,4689,9865,0,396,1,4689,4065,22,-1
elevator.4_F_053,ufscc,64,spotba,52,0.420,2016-07-14.19:47:53,223,2110,4613,2389,5693,0,183,1,2389,2183,10,-1
elevator.4_F_055,ufscc,64,spotba,52,0.500,2016-07-14.19:48:00,2649,4732,13509,5495,17322,0,1929,1,5495,2503,14,-1
elevator.4_F_056,ufscc,64,spotba,88,0.880,2016-07-14.19:48:04,109808,114922,201210,117057,207164,0,80999,111,117057,6275,14,-1
elevator.4_F_058,ufscc,64,spotba,49,0.440,2016-07-14.19:48:10,3488,5558,10942,6222,13439,0,2151,3,6222,2536,14,-1
elevator.4_F_059,ufscc,64,spotba,124,0.780,2016-07-14.19:48:13,341,13120,29538,13546,31273,0,176,707,13517,13159,5,-1
elevator.4_F_060,ufscc,64,spotba,101,0.540,2016-07-14.19:48:16,7737,9273,16452,11430,22987,0,5767,2,11430,2184,23,-1
elevator.4_F_061,ufscc,64,spotba,21,0.250,2016-07-14.19:48:19,298,1523,4991,2011,8850,0,205,1,2011,1658,16,-1
elevator.4_F_062,ufscc,64,spotba,57,0.450,2016-07-14.19:48:21,0,3306,8869,3588,10432,0,0,3,3588,3588,18,-1
elevator.4_F_063,ufscc,64,spotba,137,0.800,2016-07-14.19:48:25,5231,22173,46324,22756,48359,0,2293,1370,22691,17348,14,-1
elevator.4_F_064,ufscc,64,spotba,92,0.470,2016-07-14.19:48:28,1228,5351,10419,5945,12569,0,219,1,5945,4539,4,-1
elevator.4_F_065,ufscc,64,spotba,67,0.410,2016-07-14.19:48:33,2975,4751,8110,5505,10057,0,1641,3,5505,2275,7,-1
elevator.4_F_067,ufscc,64,spotba,188,0.850,2016-07-14.19:48:41,29291,35508,102124,37661,111383,0,54980,459,37656,6925,8,-1
elevator.4_F_068,ufscc,64,spotba,153,1.170,2016-07-14.19:48:46,1895848,2788549,8381437,3151237,10272160,0,4434070,1669590,2917611,271284,38,-1
elevator.4_F_069,ufscc,64,spotba,158,0.660,2016-07-14.19:48:49,2763,6875,18508,7554,20816,0,834,5,7554,4477,8,-1
elevator.4_F_070,ufscc,64,spotba,81,0.430,2016-07-14.19:48:51,1958,3710,7409,4394,9614,0,947,2,4394,2268,12,-1
elevator.4_F_071,ufscc,64,spotba,63,0.440,2016-07-14.19:48:55,1005,4626,9291,5091,11081,0,222,1,5091,4011,9,-1
elevator.4_F_072,ufscc,64,spotba,22,0.230,2016-07-14.19:48:57,510,1175,2406,1967,4886,0,576,1,1967,1055,11,-1
elevator.4_F_073,ufscc,64,spotba,141,0.640,2016-07-14.19:49:00,3658,7571,16796,8263,19044,0,1760,1,8263,4352,9,-1
elevator.4_F_074,ufscc,64,spotba,89,0.460,2016-07-14.19:49:03,5225,7355,10393,7971,12696,0,347,2,7971,2864,10,-1
elevator.4_F_075,ufscc,64,spotba,103,0.500,2016-07-14.19:49:06,1362,3702,7335,4186,9462,0,91,1,4186,2779,28,-1
elevator.4_F_076,ufscc,64,spotba,158,0.920,2016-07-14.19:49:09,294333,385636,925787,388655,935285,0,390611,19012,388586,82292,29,-1
elevator.4_F_078,ufscc,64,spotba,66,0.410,2016-07-14.19:49:15,985,3526,9215,4016,12504,0,224,1,4016,2992,41,-1
elevator.4_F_079,ufscc,64,spotba,55,0.410,2016-07-14.19:49:17,1343,4040,8567,4439,10232,0,567,1,4439,3144,13,-1
elevator.4_F_080,ufscc,64,spotba,25,1.050,2016-07-14.19:49:21,477311,1366201,4313517,1667462,5464280,0,1608618,1624320,1451229,267152,6,-1
elevator.4_F_081,ufscc,64,spotba,46,0.480,2016-07-14.19:49:24,572,3837,8933,4235,10853,0,187,2,4235,3657,9,-1
elevator.4_F_082,ufscc,64,spotba,47,0.360,2016-07-14.19:49:27,1039,3348,6835,3761,8789,0,472,2,3761,2683,17,-1
elevator.4_F_083,ufscc,64,spotba,43,0.370,2016-07-14.19:49:31,413,2300,7276,2577,8845,0,230,1,2577,2183,23,-1
elevator.4_F_084,ufscc,64,spotba,140,0.540,2016-07-14.19:49:34,4410,7307,12870,8203,15343,0,2539,1,8203,3496,10,-1
elevator.4_F_085,ufscc,64,spotba,140,0.780,2016-07-14.19:49:37,24122,28151,51439,30872,59597,0,19858,82,30872,4813,18,-1
elevator.4_F_086,ufscc,64,spotba,25,0.380,2016-07-14.19:49:40,973,2773,6615,3399,8725,0,574,1,3399,2264,9,-1
elevator.4_F_087,ufscc,64,spotba,92,0.490,2016-07-14.19:49:42,6166,8159,14413,8728,16660,0,3420,1,8728,2670,9,-1
elevator.4_F_088,ufscc,64,spotba,129,0.320,2016-07-14.19:49:45,378,2592,5518,2993,6975,0,137,1,2993,2548,6,-1
elevator.4_F_090,ufscc,64,spotba,61,0.450,2016-07-14.19:49:52,2944,5263,11162,6333,14680,0,3216,1,6333,2948,7,-1
elevator.4_F_091,ufscc,64,spotba,61,1.070,2016-07-14.19:49:57,467802,1357801,4094444,1814606,5750010,0,1456455,1748109,1483812,269103,7,-1
elevator.4_F_092,ufscc,64,spotba,69,0.450,2016-07-14.19:50:00,588,4745,15181,5214,18026,0,453,1,5214,4601,30,-1
elevator.4_F_093,ufscc,64,spotba,128,0.720,2016-07-14.19:50:03,13021,17730,42957,18801,48189,0,16854,221,18801,5407,16,-1
elevator.4_F_095,ufscc,64,spotba,74,0.500,2016-07-14.19:50:12,1165,4498,11053,4817,12501,0,445,5,4817,3699,14,-1
elevator.4_F_096,ufscc,64,spotba,132,1.130,2016-07-14.19:50:16,622042,1516597,4293099,1830842,5353085,0,1396374,1646404,1613103,273446,10,-1
elevator.4_F_097,ufscc,64,spotba,101,0.410,2016-07-14.19:50:19,1597,3987,7420,4461,8692,0,1056,1,4461,2802,8,-1
elevator.4_F_099,ufscc,64,spotba,82,0.510,2016-07-14.19:50:24,4813,7807,20890,8265,22698,0,8734,1,8265,3645,14,-1
elevator.4_F_101,ufscc,64,spotba,174,0.780,2016-07-14.19:50:31,9481,15725,40024,16209,42567,0,8921,105,16209,6612,17,-1
elevator.4_F_102,ufscc,64,spotba,44,0.290,2016-07-14.19:50:33,874,2272,4349,2679,5904,0,68,1,2679,1745,17,-1
elevator.4_F_104,ufscc,64,spotba,125,0.900,2016-07-14.19:50:40,247587,270855,560988,277565,578111,0,249176,2178,277516,24868,10,-1
elevator.4_F_105,ufscc,64,spotba,143,0.680,2016-07-14.19:50:43,10482,14192,27078,16142,32268,0,7388,22,16142,4452,8,-1
elevator.4_F_106,ufscc,64,spotba,30,0.500,2016-07-14.19:50:45,3245,5081,9550,5746,12058,0,581,1,5746,2317,10,-1
elevator.4_F_107,ufscc,64,spotba,118,0.550,2016-07-14.19:50:48,0,5074,19471,5320,20822,0,0,3,5320,5320,7,-1
elevator.4_F_109,ufscc,64,spotba,70,0.520,2016-07-14.19:50:55,1335,3656,10926,3982,12684,0,15,1,3982,2701,10,-1
elevator.4_F_110,ufscc,64,spotba,145,0.960,2016-07-14.19:50:58,193139,210672,475696,215125,488540,0,225197,1947,215047,18918,8,-1
elevator.4_F_111,ufscc,64,spotba,87,0.590,2016-07-14.19:51:01,4883,8079,14037,9437,17593,0,3211,27,9437,3799,13,-1
elevator.4_F_112,ufscc,64,spotba,69,0.550,2016-07-14.19:51:04,4149,7278,16515,8205,19652,0,4709,5,8205,3760,8,-1
elevator.4_F_113,ufscc,64,spotba,127,1.200,2016-07-14.19:51:08,175489,1844445,7596469,2541364,11164087,0,1700702,4932173,2050941,381100,12,-1
elevator.4_F_114,ufscc,64,spotba,38,0.350,2016-07-14.19:51:10,1700,3344,6179,3782,7691,0,495,1,3782,2164,10,-1
elevator.4_F_115,ufscc,64,spotba,42,0.400,2016-07-14.19:51:13,1740,3671,7892,4875,11973,0,974,1,4875,2674,16,-1
elevator.4_F_116,ufscc,64,spotba,87,0.430,2016-07-14.19:51:16,3298,5836,9752,6804,12563,0,1628,2,6804,3111,17,-1
elevator.4_F_118,ufscc,64,spotba,87,0.900,2016-07-14.19:51:22,376705,396553,907483,409516,941610,0,484746,1719,409450,21294,5,-1
elevator.4_F_119,ufscc,64,spotba,116,0.650,2016-07-14.19:51:25,11767,14156,25242,15864,30625,0,7725,1,15864,3196,24,-1
elevator.4_F_121,ufscc,64,spotba,84,0.450,2016-07-14.19:51:31,0,4141,9142,4516,10475,0,0,1,4516,4516,10,-1
elevator.4_F_122,ufscc,64,spotba,112,0.580,2016-07-14.19:51:34,8048,10317,17093,12149,21783,0,5187,1,12149,3026,5,-1
elevator.4_F_123,ufscc,64,spotba,147,0.610,2016-07-14.19:51:37,2660,7717,17560,8132,18951,0,890,7,8132,5497,11,-1
elevator.4_F_124,ufscc,64,spotba,91,0.700,2016-07-14.19:51:40,17953,20615,38174,23013,44395,0,16291,2,23013,3553,7,-1
elevator.4_F_125,ufscc,64,spotba,42,0.300,2016-07-14.19:51:42,377,2087,4961,2483,6679,0,112,1,2483,2054,7,-1
elevator.4_F_126,ufscc,64,spotba,121,0.600,2016-07-14.19:51:46,6900,9231,18491,11007,24766,0,6500,1,11007,2839,7,-1
elevator.4_F_127,ufscc,64,spotba,139,0.540,2016-07-14.19:51:50,103,4780,14770,5121,16004,0,29,1,5121,5038,9,-1
elevator.4_F_128,ufscc,64,spotba,66,0.500,2016-07-14.19:51:53,5205,7161,14052,7955,16917,0,3710,1,7955,2505,9,-1
elevator.4_F_129,ufscc,64,spotba,29,0.910,2016-07-14.19:51:56,8164,29341,58063,30142,60310,0,5408,2015,30085,21545,6,-1
elevator.4_F_131,ufscc,64,spotba,43,0.550,2016-07-14.19:52:03,1757,4938,19414,5578,22397,0,379,3,5578,3603,12,-1
elevator.4_F_132,ufscc,64,spotba,113,0.570,2016-07-14.19:52:06,800,7071,20042,7475,22107,0,314,8,7475,6649,21,-1
elevator.4_F_133,ufscc,64,spotba,70,0.560,2016-07-14.19:52:09,1343,6769,18533,7115,20803,0,646,10,7115,5800,9,-1
elevator.4_F_134,ufscc,64,spotba,47,0.400,2016-07-14.19:52:13,1316,3435,7424,3891,9027,0,125,1,3891,2637,10,-1
elevator.4_F_135,ufscc,64,spotba,36,0.400,2016-07-14.19:52:17,599,2906,7524,3285,9838,0,239,1,3285,2646,17,-1
elevator.4_F_136,ufscc,64,spotba,69,0.470,2016-07-14.19:52:20,159,4802,11419,5119,12438,0,76,1,5119,4962,7,-1
elevator.4_F_137,ufscc,64,spotba,52,0.400,2016-07-14.19:52:22,1235,2924,6304,4027,10997,0,229,2,4027,2503,22,-1
elevator.4_F_138,ufscc,64,spotba,152,0.320,2016-07-14.19:52:25,71,2516,5474,2853,6504,0,27,2,2853,2779,11,-1
elevator.4_F_139,ufscc,64,spotba,131,0.360,2016-07-14.19:52:27,1537,3181,7240,3842,10288,0,1131,4,3842,2090,28,-1
elevator.4_F_140,ufscc,64,spotba,111,0.390,2016-07-14.19:52:31,1741,3294,6154,4150,9369,0,807,1,4150,2023,21,-1
elevator.4_F_141,ufscc,64,spotba,96,0.510,2016-07-14.19:52:34,5323,7415,14135,8506,18823,0,3454,1,8506,2774,9,-1
elevator.4_F_142,ufscc,64,spotba,30,0.730,2016-07-14.19:52:37,8901,19097,40128,20868,45561,0,11006,856,20860,11007,5,-1
elevator.4_F_143,ufscc,64,spotba,96,0.570,2016-07-14.19:52:40,319,6949,14565,7309,15865,0,47,35,7309,6969,7,-1
elevator.4_F_144,ufscc,64,spotba,79,0.720,2016-07-14.19:52:43,8116,12035,23892,13415,28385,0,5990,35,13415,4427,17,-1
elevator.4_F_145,ufscc,64,spotba,109,0.570,2016-07-14.19:52:46,265,6001,15092,6416,16499,0,120,5,6416,6145,6,-1
elevator.4_F_146,ufscc,64,spotba,21,0.220,2016-07-14.19:52:49,454,1385,2561,2153,4933,0,392,1,2153,1396,9,-1
elevator.4_F_147,ufscc,64,spotba,118,0.600,2016-07-14.19:52:52,9,5560,12291,5958,13549,0,0,1,5958,5940,20,-1
elevator.4_F_148,ufscc,64,spotba,106,0.520,2016-07-14.19:52:55,5145,8150,15620,9025,18010,0,4317,1,9025,3577,9,-1
elevator.4_F_149,ufscc,64,spotba,118,0.490,2016-07-14.19:52:59,0,4538,9817,4792,11109,0,0,1,4792,4792,12,-1
elevator.4_F_150,ufscc,64,spotba,139,0.530,2016-07-14.19:53:02,3357,7135,12992,7766,15406,0,1410,1,7766,4234,14,-1
elevator.4_F_151,ufscc,64,spotba,161,0.760,2016-07-14.19:53:05,12632,18872,35008,19931,38337,0,8995,230,19931,6735,8,-1
elevator.4_F_152,ufscc,64,spotba,135,1.100,2016-07-14.19:53:09,489482,1383911,4364538,1837754,6139317,0,1670066,1728907,1496151,274415,13,-1
elevator.4_F_153,ufscc,64,spotba,87,0.400,2016-07-14.19:53:12,0,3611,12310,3953,13603,0,0,1,3953,3953,12,-1
elevator.4_F_154,ufscc,64,spotba,97,0.480,2016-07-14.19:53:15,0,5209,11008,5648,12537,0,0,1,5648,5648,6,-1
elevator.4_F_155,ufscc,64,spotba,142,0.530,2016-07-14.19:53:18,786,6090,13706,6445,14998,0,335,3,6445,5684,13,-1
elevator.4_F_156,ufscc,64,spotba,124,0.620,2016-07-14.19:53:22,6913,11565,20980,11963,22150,0,4227,1,11963,5172,9,-1
elevator.4_F_157,ufscc,64,spotba,62,0.460,2016-07-14.19:53:25,738,5175,10146,5666,11903,0,199,1,5666,4875,28,-1
elevator.4_F_158,ufscc,64,spotba,25,0.320,2016-07-14.19:53:28,573,3216,7108,3586,8609,0,322,2,3586,2993,11,-1
elevator.4_F_159,ufscc,64,spotba,21,0.380,2016-07-14.19:53:31,151,2052,8152,2396,10583,0,2,1,2396,2233,16,-1
elevator.4_F_160,ufscc,64,spotba,72,1.130,2016-07-14.19:53:35,1110257,1999999,4119601,2559685,5853702,0,776707,1782105,2175786,268485,12,-1
elevator.4_F_161,ufscc,64,spotba,121,0.470,2016-07-14.19:53:37,1878,4801,9967,5169,12061,0,905,5,5169,3304,18,-1
elevator.4_F_162,ufscc,64,spotba,66,0.480,2016-07-14.19:53:40,558,5697,10890,6404,12686,0,339,1,6404,5622,7,-1
elevator.4_F_163,ufscc,64,spotba,93,0.520,2016-07-14.19:53:44,697,5599,12412,6144,15965,0,209,1,6144,5261,27,-1
elevator.4_F_164,ufscc,64,spotba,141,0.460,2016-07-14.19:53:48,297,3557,9751,3852,11428,0,81,1,3852,3567,13,-1
elevator.4_F_165,ufscc,64,spotba,111,0.640,2016-07-14.19:53:52,8205,11698,24705,12537,27813,0,1946,1,12537,4025,9,-1
elevator.4_F_166,ufscc,64,spotba,109,0.600,2016-07-14.19:53:55,1167,6029,18720,6409,20930,0,486,2,6409,5326,40,-1
elevator.4_F_167,ufscc,64,spotba,81,0.430,2016-07-14.19:53:58,58,4171,8733,4620,10288,0,20,1,4620,4574,11,-1
elevator.4_F_168,ufscc,64,spotba,52,0.470,2016-07-14.19:54:01,1168,4185,10641,5051,13683,0,1095,1,5051,3341,7,-1
elevator.4_F_169,ufscc,64,spotba,25,0.230,2016-07-14.19:54:03,473,1363,2842,2160,5094,0,326,1,2160,1418,6,-1
elevator.4_F_170,ufscc,64,spotba,111,0.590,2016-07-14.19:54:06,806,7921,18993,8379,20389,0,77,42,8379,7552,5,-1
elevator.4_F_171,ufscc,64,spotba,21,0.330,2016-07-14.19:54:09,7,2302,4867,2616,5861,0,3,1,2616,2609,4,-1
elevator.4_F_172,ufscc,64,spotba,86,0.520,2016-07-14.19:54:12,5571,8661,24005,9402,27468,0,4335,1,9402,3636,5,-1
elevator.4_F_173,ufscc,64,spotba,50,0.440,2016-07-14.19:54:15,1616,4279,8552,4768,10635,0,987,1,4768,3097,25,-1
elevator.4_F_174,ufscc,64,spotba,46,0.410,2016-07-14.19:54:17,3281,4362,8151,6571,14328,0,2953,1,6571,1630,20,-1
elevator.4_F_175,ufscc,64,spotba,110,0.600,2016-07-14.19:54:20,502,5519,15424,5845,16424,0,254,1,5845,5372,5,-1
elevator.4_F_176,ufscc,64,spotba,21,0.300,2016-07-14.19:54:25,251,1647,4850,2030,7142,0,6,1,2030,1773,10,-1
elevator.4_F_177,ufscc,64,spotba,90,1.150,2016-07-14.19:54:28,716181,1605032,4491043,2228606,6674969,0,1566998,1816950,1764846,264387,6,-1
elevator.4_F_178,ufscc,64,spotba,97,0.500,2016-07-14.19:54:31,3627,6117,17257,6464,21304,0,2919,1,6464,2916,8,-1
elevator.4_F_179,ufscc,64,spotba,94,0.580,2016-07-14.19:54:35,4,8017,20499,8422,21990,0,0,277,8418,8407,15,-1
elevator.4_F_180,ufscc,64,spotba,96,1.130,2016-07-14.19:54:39,309116,1197945,5050542,1551630,6808052,0,618414,3598445,1286474,267212,13,-1
elevator.4_F_181,ufscc,64,spotba,156,0.600,2016-07-14.19:54:43,4407,9476,18388,9886,19738,0,2676,9,9886,5434,8,-1
elevator.4_F_183,ufscc,64,spotba,140,0.540,2016-07-14.19:54:48,3301,7461,13033,8244,15487,0,171,9,8244,4629,15,-1
elevator.4_F_184,ufscc,64,spotba,30,1.130,2016-07-14.19:54:52,513878,1402634,3616967,1917933,5137434,0,828652,1769305,1553316,264585,6,-1
elevator.4_F_185,ufscc,64,spotba,34,0.370,2016-07-14.19:54:55,169,3222,6538,3621,7979,0,8,1,3621,3445,12,-1
elevator.4_F_186,ufscc,64,spotba,25,0.450,2016-07-14.19:54:57,1387,3996,8222,4246,9312,0,665,2,4246,2926,12,-1
elevator.4_F_187,ufscc,64,spotba,71,0.490,2016-07-14.19:55:00,5021,7485,14116,7841,15228,0,3707,1,7841,3007,8,-1
elevator.4_F_188,ufscc,64,spotba,126,0.660,2016-07-14.19:55:04,5907,10156,22749,10656,25744,0,1729,8,10656,4784,16,-1
elevator.4_F_189,ufscc,64,spotba,119,1.100,2016-07-14.19:55:08,528818,1509259,4165643,1914951,5477652,0,1195456,1846611,1621824,276870,5,-1
elevator.4_F_190,ufscc,64,spotba,88,0.590,2016-07-14.19:55:10,2093,6482,15100,6923,16892,0,970,3,6923,4799,6,-1
elevator.4_F_191,ufscc,64,spotba,45,0.360,2016-07-14.19:55:13,0,3163,6405,3591,7667,0,0,1,3591,3591,8,-1
elevator.4_F_192,ufscc,64,spotba,96,0.510,2016-07-14.19:55:16,1616,4953,19656,5357,20911,0,2305,3,5357,3854,11,-1
elevator.4_F_193,ufscc,64,spotba,195,0.840,2016-07-14.19:55:19,29125,33274,69346,35180,75177,0,23485,13,35180,4734,15,-1
elevator.4_F_194,ufscc,64,spotba,111,0.940,2016-07-14.19:55:24,133725,205990,436575,207217,440762,0,126818,13113,207152,66953,8,-1
elevator.4_F_195,ufscc,64,spotba,55,0.510,2016-07-14.19:55:26,770,4424,9683,5003,11914,0,142,3,5003,3971,14,-1
elevator.4_F_196,ufscc,64,spotba,21,0.470,2016-07-14.19:55:30,1102,3778,11152,4155,12670,0,588,6,4155,3035,12,-1
elevator.4_F_197,ufscc,64,spotba,88,0.460,2016-07-14.19:55:33,1278,4704,8968,5229,11776,0,448,1,5229,3803,17,-1
elevator.4_F_198,ufscc,64,spotba,76,0.450,2016-07-14.19:55:36,1903,4103,7250,4638,9810,0,172,1,4638,2660,11,-1
elevator.4_F_199,ufscc,64,spotba,132,1.130,2016-07-14.19:55:40,362825,1328955,3989832,1906533,6117704,0,1194567,1991690,1475013,273509,10,-1
elevator.4_F_201,ufscc,64,spotba,105,0.580,2016-07-14.19:55:47,9163,11249,18988,12731,22742,0,5799,1,12731,2858,11,-1
elevator.4_F_202,ufscc,64,spotba,144,0.510,2016-07-14.19:55:49,1135,5177,10094,5539,11134,0,512,1,5539,4419,3,-1
elevator.4_F_203,ufscc,64,spotba,50,0.430,2016-07-14.19:55:52,158,3863,8640,4199,10064,0,93,5,4199,4024,19,-1
elevator.4_F_204,ufscc,64,spotba,89,0.650,2016-07-14.19:55:55,1244,7986,26929,8406,28748,0,826,56,8406,7159,23,-1
elevator.4_F_205,ufscc,64,spotba,120,0.570,2016-07-14.19:55:58,991,6815,20251,7457,23514,0,1349,35,7457,6312,15,-1
elevator.4_F_206,ufscc,64,spotba,21,0.250,2016-07-14.19:56:00,775,1486,3687,2326,6932,0,677,1,2326,1039,10,-1
elevator.4_F_207,ufscc,64,spotba,21,0.430,2016-07-14.19:56:03,121,2486,7070,2799,8441,0,202,1,2799,2682,9,-1
elevator.4_F_208,ufscc,64,spotba,57,0.680,2016-07-14.19:56:06,2591,7804,23689,8523,26849,0,949,2,8523,5693,13,-1
elevator.4_F_209,ufscc,64,spotba,116,0.510,2016-07-14.19:56:09,3413,6951,12784,9249,19009,0,3282,1,9249,4123,6,-1
elevator.4_F_210,ufscc,64,spotba,115,0.610,2016-07-14.19:56:12,418,6688,15237,6954,18064,0,29,28,6954,6514,41,-1
elevator.4_F_211,ufscc,64,spotba,74,0.540,2016-07-14.19:56:15,2081,6381,14642,6859,16931,0,800,14,6859,4711,24,-1
elevator.4_F_212,ufscc,64,spotba,25,0.330,2016-07-14.19:56:17,1073,2662,5131,4324,9314,0,1206,1,4324,2076,9,-1
