model,alg,workers,buchi,ltl,time,date,sccs,ustates,utrans,tstates,ttrans,selfloop,claimdead,claimfound,claimsuccess,cumstack,buchisize,scclist
S_Eratosthenes-PT-100_LTLF_6_F_,cndfs,64,spotba,76,1.740,2016-07-08.08:16:08,-1,-1,-1,3374,509489,-1,-1,-1,-1,-1,2,-1
S_Eratosthenes-PT-100_LTLF_8_F_,cndfs,64,spotba,76,1.740,2016-07-08.08:16:12,-1,-1,-1,3415,509719,-1,-1,-1,-1,-1,4,-1
S_Eratosthenes-PT-100_LTLF_9_F_,cndfs,64,spotba,76,1.720,2016-07-08.08:16:17,-1,-1,-1,3369,498597,-1,-1,-1,-1,-1,2,-1
S_Eratosthenes-PT-100_LTLS_10_F_,cndfs,64,spotba,76,1.720,2016-07-08.08:16:22,-1,-1,-1,3624,502111,-1,-1,-1,-1,-1,2,-1
S_Eratosthenes-PT-100_LTLS_11_F_,cndfs,64,spotba,76,1.810,2016-07-08.08:16:28,-1,-1,-1,3687,501823,-1,-1,-1,-1,-1,3,-1
S_Eratosthenes-PT-100_LTLS_12_F_,cndfs,64,spotba,76,1.740,2016-07-08.08:16:32,-1,-1,-1,3693,502421,-1,-1,-1,-1,-1,2,-1
S_Eratosthenes-PT-100_LTLS_13_F_,cndfs,64,spotba,76,1.820,2016-07-08.08:16:37,-1,-1,-1,3695,490695,-1,-1,-1,-1,-1,3,-1
S_Eratosthenes-PT-100_LTLS_14_F_,cndfs,64,spotba,76,1.800,2016-07-08.08:16:41,-1,-1,-1,3574,490116,-1,-1,-1,-1,-1,3,-1
S_Eratosthenes-PT-100_LTLS_15_F_,cndfs,64,spotba,76,1.740,2016-07-08.08:16:45,-1,-1,-1,3324,487740,-1,-1,-1,-1,-1,2,-1
S_Eratosthenes-PT-100_LTLS_3_F_,cndfs,64,spotba,76,1.750,2016-07-08.08:16:52,-1,-1,-1,3573,495342,-1,-1,-1,-1,-1,2,-1
S_Eratosthenes-PT-100_LTLS_8_F_,cndfs,64,spotba,76,1.720,2016-07-08.08:16:56,-1,-1,-1,3184,482728,-1,-1,-1,-1,-1,2,-1
S_Eratosthenes-PT-100_LTLS_9_F_,cndfs,64,spotba,76,1.730,2016-07-08.08:17:00,-1,-1,-1,3219,484185,-1,-1,-1,-1,-1,2,-1
S_ERK-PT-001000_LTLF_13_F_,cndfs,64,spotba,1224,0.250,2016-07-08.08:17:03,-1,-1,-1,83306,419378,-1,-1,-1,-1,-1,2,-1
S_ERK-PT-001000_LTLF_9_F_,cndfs,64,spotba,1213,0.260,2016-07-08.08:17:04,-1,-1,-1,111506,571766,-1,-1,-1,-1,-1,2,-1
S_ERK-PT-001000_LTLS_0_F_,cndfs,64,spotba,1184,0.250,2016-07-08.08:17:06,-1,-1,-1,89363,442536,-1,-1,-1,-1,-1,2,-1
S_ERK-PT-001000_LTLS_10_F_,cndfs,64,spotba,1199,0.260,2016-07-08.08:17:07,-1,-1,-1,100669,509862,-1,-1,-1,-1,-1,2,-1
S_ERK-PT-001000_LTLS_11_F_,cndfs,64,spotba,1261,0.270,2016-07-08.08:17:09,-1,-1,-1,103355,501402,-1,-1,-1,-1,-1,2,-1
S_ERK-PT-001000_LTLS_12_F_,cndfs,64,spotba,1221,0.260,2016-07-08.08:17:10,-1,-1,-1,81385,421957,-1,-1,-1,-1,-1,2,-1
S_ERK-PT-001000_LTLS_13_F_,cndfs,64,spotba,2275,0.260,2016-07-08.08:17:11,-1,-1,-1,102775,513607,-1,-1,-1,-1,-1,2,-1
S_ERK-PT-001000_LTLS_14_F_,cndfs,64,spotba,1442,0.260,2016-07-08.08:17:12,-1,-1,-1,92033,462471,-1,-1,-1,-1,-1,2,-1
S_ERK-PT-001000_LTLS_15_F_,cndfs,64,spotba,1067,0.260,2016-07-08.08:17:13,-1,-1,-1,82678,416619,-1,-1,-1,-1,-1,2,-1
S_ERK-PT-001000_LTLS_1_F_,cndfs,64,spotba,1367,0.260,2016-07-08.08:17:15,-1,-1,-1,74947,362147,-1,-1,-1,-1,-1,2,-1
S_ERK-PT-001000_LTLS_2_F_,cndfs,64,spotba,1215,0.260,2016-07-08.08:17:16,-1,-1,-1,75879,373002,-1,-1,-1,-1,-1,2,-1
S_ERK-PT-001000_LTLS_3_F_,cndfs,64,spotba,1172,0.290,2016-07-08.08:17:18,-1,-1,-1,81937,395619,-1,-1,-1,-1,-1,2,-1
S_ERK-PT-001000_LTLS_4_F_,cndfs,64,spotba,1232,0.260,2016-07-08.08:17:19,-1,-1,-1,99260,493360,-1,-1,-1,-1,-1,2,-1
S_ERK-PT-001000_LTLS_5_F_,cndfs,64,spotba,1093,0.260,2016-07-08.08:17:21,-1,-1,-1,109190,574398,-1,-1,-1,-1,-1,2,-1
S_ERK-PT-001000_LTLS_6_F_,cndfs,64,spotba,1140,0.260,2016-07-08.08:17:22,-1,-1,-1,86622,445301,-1,-1,-1,-1,-1,2,-1
S_ERK-PT-001000_LTLS_7_F_,cndfs,64,spotba,1453,0.260,2016-07-08.08:17:23,-1,-1,-1,73218,366679,-1,-1,-1,-1,-1,2,-1
S_ERK-PT-001000_LTLS_8_F_,cndfs,64,spotba,1049,0.260,2016-07-08.08:17:24,-1,-1,-1,88057,430968,-1,-1,-1,-1,-1,2,-1
S_ERK-PT-001000_LTLS_9_F_,cndfs,64,spotba,1174,0.260,2016-07-08.08:17:26,-1,-1,-1,93617,458574,-1,-1,-1,-1,-1,2,-1
S_ERK-PT-010000_LTLS_0_F_,cndfs,64,spotba,21328,0.370,2016-07-08.08:17:29,-1,-1,-1,1155680,6017810,-1,-1,-1,-1,-1,2,-1
S_ERK-PT-010000_LTLS_1_F_,cndfs,64,spotba,10634,0.320,2016-07-08.08:17:30,-1,-1,-1,685324,3460663,-1,-1,-1,-1,-1,2,-1
S_ERK-PT-010000_LTLS_2_F_,cndfs,64,spotba,13607,0.340,2016-07-08.08:17:31,-1,-1,-1,749690,3946103,-1,-1,-1,-1,-1,2,-1
S_ERK-PT-010000_LTLS_3_F_,cndfs,64,spotba,14791,0.330,2016-07-08.08:17:33,-1,-1,-1,891383,4631550,-1,-1,-1,-1,-1,2,-1
S_ERK-PT-010000_LTLS_4_F_,cndfs,64,spotba,15226,0.340,2016-07-08.08:17:34,-1,-1,-1,936387,4859977,-1,-1,-1,-1,-1,2,-1
S_ERK-PT-010000_LTLS_6_F_,cndfs,64,spotba,13897,0.330,2016-07-08.08:17:36,-1,-1,-1,809495,3946900,-1,-1,-1,-1,-1,2,-1
S_ERK-PT-010000_LTLS_7_F_,cndfs,64,spotba,17450,0.340,2016-07-08.08:17:37,-1,-1,-1,954048,4720339,-1,-1,-1,-1,-1,2,-1
S_ERK-PT-010000_LTLS_8_F_,cndfs,64,spotba,22510,0.380,2016-07-08.08:17:39,-1,-1,-1,1114568,5971881,-1,-1,-1,-1,-1,2,-1
S_ERK-PT-010000_LTLS_9_F_,cndfs,64,spotba,15862,0.340,2016-07-08.08:17:41,-1,-1,-1,986030,5339951,-1,-1,-1,-1,-1,2,-1
S_ERK-PT-100000_LTLF_13_F_,cndfs,64,spotba,217895,1.570,2016-07-08.08:17:44,-1,-1,-1,12692633,74422727,-1,-1,-1,-1,-1,3,-1
S_ERK-PT-100000_LTLF_14_F_,cndfs,64,spotba,103139,1.170,2016-07-08.08:17:46,-1,-1,-1,5276812,49592146,-1,-1,-1,-1,-1,4,-1
S_ERK-PT-100000_LTLF_1_F_,cndfs,64,spotba,239698,2.060,2016-07-08.08:17:49,-1,-1,-1,13751587,85348128,-1,-1,-1,-1,-1,6,-1
S_ERK-PT-100000_LTLF_3_F_,cndfs,64,spotba,181872,1.320,2016-07-08.08:17:52,-1,-1,-1,8747973,63087983,-1,-1,-1,-1,-1,3,-1
S_ERK-PT-100000_LTLF_9_F_,cndfs,64,spotba,223140,1.610,2016-07-08.08:17:54,-1,-1,-1,13087216,74406849,-1,-1,-1,-1,-1,2,-1
S_ERK-PT-100000_LTLS_0_F_,cndfs,64,spotba,239559,1.530,2016-07-08.08:17:57,-1,-1,-1,12206763,73326308,-1,-1,-1,-1,-1,2,-1
S_ERK-PT-100000_LTLS_1_F_,cndfs,64,spotba,158451,1.150,2016-07-08.08:17:59,-1,-1,-1,9151037,50195047,-1,-1,-1,-1,-1,2,-1
S_ERK-PT-100000_LTLS_2_F_,cndfs,64,spotba,193373,1.420,2016-07-08.08:18:02,-1,-1,-1,10977726,64565003,-1,-1,-1,-1,-1,2,-1
S_ERK-PT-100000_LTLS_3_F_,cndfs,64,spotba,166421,1.380,2016-07-08.08:18:04,-1,-1,-1,9920504,56861835,-1,-1,-1,-1,-1,2,-1
S_ERK-PT-100000_LTLS_4_F_,cndfs,64,spotba,180572,1.260,2016-07-08.08:18:06,-1,-1,-1,9615615,55601673,-1,-1,-1,-1,-1,2,-1
S_ERK-PT-100000_LTLS_5_F_,cndfs,64,spotba,213247,1.390,2016-07-08.08:18:09,-1,-1,-1,10935620,63596587,-1,-1,-1,-1,-1,2,-1
S_ERK-PT-100000_LTLS_6_F_,cndfs,64,spotba,232160,1.450,2016-07-08.08:18:12,-1,-1,-1,11631186,63949425,-1,-1,-1,-1,-1,2,-1
S_ERK-PT-100000_LTLS_7_F_,cndfs,64,spotba,290696,1.980,2016-07-08.08:18:15,-1,-1,-1,16153981,96273103,-1,-1,-1,-1,-1,2,-1
S_ERK-PT-100000_LTLS_8_F_,cndfs,64,spotba,184792,1.310,2016-07-08.08:18:18,-1,-1,-1,10344262,57177187,-1,-1,-1,-1,-1,2,-1
S_FMS-PT-200_LTLS_7_F_,cndfs,64,spotba,413,0.430,2016-07-08.08:18:24,-1,-1,-1,19283,122015,-1,-1,-1,-1,-1,2,-1
S_FMS-PT-500_LTLF_14_F_,cndfs,64,spotba,575,0.440,2016-07-08.08:18:26,-1,-1,-1,29050,183000,-1,-1,-1,-1,-1,7,-1
S_FMS-PT-500_LTLS_0_F_,cndfs,64,spotba,602,0.440,2016-07-08.08:18:28,-1,-1,-1,41541,271232,-1,-1,-1,-1,-1,2,-1
S_FMS-PT-500_LTLS_10_F_,cndfs,64,spotba,672,0.440,2016-07-08.08:18:30,-1,-1,-1,40334,248919,-1,-1,-1,-1,-1,2,-1
S_FMS-PT-500_LTLS_11_F_,cndfs,64,spotba,560,0.440,2016-07-08.08:18:32,-1,-1,-1,40679,256906,-1,-1,-1,-1,-1,2,-1
S_FMS-PT-500_LTLS_12_F_,cndfs,64,spotba,533,0.440,2016-07-08.08:18:34,-1,-1,-1,39304,250145,-1,-1,-1,-1,-1,2,-1
S_FMS-PT-500_LTLS_13_F_,cndfs,64,spotba,653,0.440,2016-07-08.08:18:36,-1,-1,-1,34651,227407,-1,-1,-1,-1,-1,2,-1
S_FMS-PT-500_LTLS_14_F_,cndfs,64,spotba,586,0.430,2016-07-08.08:18:37,-1,-1,-1,26752,169146,-1,-1,-1,-1,-1,2,-1
S_FMS-PT-500_LTLS_1_F_,cndfs,64,spotba,638,0.440,2016-07-08.08:18:39,-1,-1,-1,27055,169322,-1,-1,-1,-1,-1,2,-1
S_FMS-PT-500_LTLS_2_F_,cndfs,64,spotba,522,0.440,2016-07-08.08:18:41,-1,-1,-1,31452,205722,-1,-1,-1,-1,-1,2,-1
S_FMS-PT-500_LTLS_3_F_,cndfs,64,spotba,529,0.440,2016-07-08.08:18:42,-1,-1,-1,33842,219489,-1,-1,-1,-1,-1,2,-1
S_FMS-PT-500_LTLS_4_F_,cndfs,64,spotba,628,0.440,2016-07-08.08:18:44,-1,-1,-1,51948,310153,-1,-1,-1,-1,-1,2,-1
S_FMS-PT-500_LTLS_5_F_,cndfs,64,spotba,520,0.440,2016-07-08.08:18:46,-1,-1,-1,34669,220200,-1,-1,-1,-1,-1,2,-1
S_FMS-PT-500_LTLS_6_F_,cndfs,64,spotba,526,0.440,2016-07-08.08:18:48,-1,-1,-1,43053,262559,-1,-1,-1,-1,-1,2,-1
S_FMS-PT-500_LTLS_7_F_,cndfs,64,spotba,517,0.440,2016-07-08.08:18:50,-1,-1,-1,18901,117157,-1,-1,-1,-1,-1,2,-1
S_FMS-PT-500_LTLS_8_F_,cndfs,64,spotba,525,0.430,2016-07-08.08:18:52,-1,-1,-1,27861,167210,-1,-1,-1,-1,-1,2,-1
S_FMS-PT-500_LTLS_9_F_,cndfs,64,spotba,534,0.430,2016-07-08.08:18:54,-1,-1,-1,36647,238987,-1,-1,-1,-1,-1,2,-1
S_HouseConstruction-PT-020_LTLF_0_F_,cndfs,64,spotba,362,0.470,2016-07-08.08:19:00,-1,-1,-1,15201,58237,-1,-1,-1,-1,-1,5,-1
S_HouseConstruction-PT-020_LTLF_13_F_,cndfs,64,spotba,362,0.470,2016-07-08.08:19:02,-1,-1,-1,15462,57292,-1,-1,-1,-1,-1,2,-1
S_HouseConstruction-PT-020_LTLF_14_F_,cndfs,64,spotba,362,0.480,2016-07-08.08:19:03,-1,-1,-1,14591,58072,-1,-1,-1,-1,-1,2,-1
S_HouseConstruction-PT-020_LTLF_1_F_,cndfs,64,spotba,362,0.480,2016-07-08.08:19:05,-1,-1,-1,14681,56483,-1,-1,-1,-1,-1,3,-1
S_HouseConstruction-PT-020_LTLF_3_F_,cndfs,64,spotba,362,0.480,2016-07-08.08:19:07,-1,-1,-1,16150,63313,-1,-1,-1,-1,-1,2,-1
S_HouseConstruction-PT-020_LTLF_4_F_,cndfs,64,spotba,362,0.480,2016-07-08.08:19:09,-1,-1,-1,13933,54486,-1,-1,-1,-1,-1,3,-1
S_HouseConstruction-PT-020_LTLF_5_F_,cndfs,64,spotba,362,0.480,2016-07-08.08:19:10,-1,-1,-1,16178,62359,-1,-1,-1,-1,-1,7,-1
S_HouseConstruction-PT-020_LTLF_6_F_,cndfs,64,spotba,362,0.470,2016-07-08.08:19:12,-1,-1,-1,14720,56415,-1,-1,-1,-1,-1,2,-1
S_HouseConstruction-PT-020_LTLF_7_F_,cndfs,64,spotba,362,0.440,2016-07-08.08:19:14,-1,-1,-1,31812,89296,-1,-1,-1,-1,-1,5,-1
S_HouseConstruction-PT-020_LTLF_9_F_,cndfs,64,spotba,362,0.470,2016-07-08.08:19:15,-1,-1,-1,15681,60715,-1,-1,-1,-1,-1,2,-1
S_HouseConstruction-PT-050_LTLF_0_F_,cndfs,64,spotba,902,0.500,2016-07-08.08:19:22,-1,-1,-1,27346,104920,-1,-1,-1,-1,-1,2,-1
S_HouseConstruction-PT-050_LTLF_11_F_,cndfs,64,spotba,902,0.500,2016-07-08.08:19:23,-1,-1,-1,36304,142407,-1,-1,-1,-1,-1,2,-1
S_HouseConstruction-PT-050_LTLF_14_F_,cndfs,64,spotba,903,0.520,2016-07-08.08:19:25,-1,-1,-1,42124,297243,-1,-1,-1,-1,-1,6,-1
S_HouseConstruction-PT-050_LTLF_15_F_,cndfs,64,spotba,902,0.500,2016-07-08.08:19:27,-1,-1,-1,37807,153191,-1,-1,-1,-1,-1,4,-1
S_HouseConstruction-PT-050_LTLF_2_F_,cndfs,64,spotba,902,0.500,2016-07-08.08:19:29,-1,-1,-1,34036,122709,-1,-1,-1,-1,-1,2,-1
S_HouseConstruction-PT-050_LTLF_4_F_,cndfs,64,spotba,902,0.510,2016-07-08.08:19:30,-1,-1,-1,40474,153751,-1,-1,-1,-1,-1,3,-1
S_HouseConstruction-PT-050_LTLF_5_F_,cndfs,64,spotba,902,0.500,2016-07-08.08:19:32,-1,-1,-1,37402,142353,-1,-1,-1,-1,-1,5,-1
S_HouseConstruction-PT-050_LTLF_6_F_,cndfs,64,spotba,902,0.520,2016-07-08.08:19:34,-1,-1,-1,43307,163825,-1,-1,-1,-1,-1,9,-1
S_HouseConstruction-PT-050_LTLF_7_F_,cndfs,64,spotba,902,0.500,2016-07-08.08:19:36,-1,-1,-1,33146,129346,-1,-1,-1,-1,-1,3,-1
S_HouseConstruction-PT-050_LTLF_8_F_,cndfs,64,spotba,902,0.510,2016-07-08.08:19:38,-1,-1,-1,34866,140227,-1,-1,-1,-1,-1,2,-1
S_HouseConstruction-PT-050_LTLF_9_F_,cndfs,64,spotba,902,0.500,2016-07-08.08:19:40,-1,-1,-1,37305,141230,-1,-1,-1,-1,-1,2,-1
S_HouseConstruction-PT-050_LTLS_11_F_,cndfs,64,spotba,902,0.500,2016-07-08.08:19:42,-1,-1,-1,36586,141482,-1,-1,-1,-1,-1,2,-1
S_HouseConstruction-PT-100_LTLF_0_F_,cndfs,64,spotba,1802,0.520,2016-07-08.08:19:48,-1,-1,-1,71907,273779,-1,-1,-1,-1,-1,2,-1
S_HouseConstruction-PT-100_LTLF_11_F_,cndfs,64,spotba,1802,0.510,2016-07-08.08:19:50,-1,-1,-1,72211,257909,-1,-1,-1,-1,-1,2,-1
S_HouseConstruction-PT-100_LTLF_12_F_,cndfs,64,spotba,1802,0.520,2016-07-08.08:19:52,-1,-1,-1,83161,308065,-1,-1,-1,-1,-1,2,-1
S_HouseConstruction-PT-100_LTLF_15_F_,cndfs,64,spotba,1802,0.500,2016-07-08.08:19:54,-1,-1,-1,85378,322426,-1,-1,-1,-1,-1,2,-1
S_HouseConstruction-PT-100_LTLF_1_F_,cndfs,64,spotba,1802,0.510,2016-07-08.08:19:56,-1,-1,-1,82574,315871,-1,-1,-1,-1,-1,8,-1
S_HouseConstruction-PT-100_LTLF_3_F_,cndfs,64,spotba,1802,0.510,2016-07-08.08:20:29,-1,-1,-1,83899,327185,-1,-1,-1,-1,-1,2,-1
S_HouseConstruction-PT-100_LTLF_5_F_,cndfs,64,spotba,1802,0.510,2016-07-08.08:20:31,-1,-1,-1,65248,277356,-1,-1,-1,-1,-1,5,-1
S_HouseConstruction-PT-100_LTLF_6_F_,cndfs,64,spotba,1803,0.520,2016-07-08.08:20:33,-1,-1,-1,63683,256232,-1,-1,-1,-1,-1,3,-1
S_HouseConstruction-PT-100_LTLF_7_F_,cndfs,64,spotba,1802,0.510,2016-07-08.08:20:35,-1,-1,-1,82848,339174,-1,-1,-1,-1,-1,4,-1
S_HouseConstruction-PT-100_LTLF_9_F_,cndfs,64,spotba,1802,0.510,2016-07-08.08:20:37,-1,-1,-1,79849,294501,-1,-1,-1,-1,-1,2,-1
S_HouseConstruction-PT-100_LTLS_11_F_,cndfs,64,spotba,1802,0.510,2016-07-08.08:20:38,-1,-1,-1,60642,233581,-1,-1,-1,-1,-1,2,-1
S_HouseConstruction-PT-100_LTLS_15_F_,cndfs,64,spotba,1802,0.510,2016-07-08.08:20:40,-1,-1,-1,77894,300035,-1,-1,-1,-1,-1,2,-1
S_HouseConstruction-PT-100_LTLS_6_F_,cndfs,64,spotba,1802,0.520,2016-07-08.08:20:42,-1,-1,-1,80390,306704,-1,-1,-1,-1,-1,2,-1
S_HouseConstruction-PT-200_LTLF_0_F_,cndfs,64,spotba,3602,0.520,2016-07-08.08:20:46,-1,-1,-1,176830,685119,-1,-1,-1,-1,-1,2,-1
S_HouseConstruction-PT-200_LTLF_10_F_,cndfs,64,spotba,3602,0.530,2016-07-08.08:20:48,-1,-1,-1,184066,660113,-1,-1,-1,-1,-1,3,-1
S_HouseConstruction-PT-200_LTLF_11_F_,cndfs,64,spotba,3602,0.520,2016-07-08.08:20:50,-1,-1,-1,161096,604780,-1,-1,-1,-1,-1,2,-1
S_HouseConstruction-PT-200_LTLF_12_F_,cndfs,64,spotba,3602,0.520,2016-07-08.08:20:51,-1,-1,-1,165533,648614,-1,-1,-1,-1,-1,3,-1
S_HouseConstruction-PT-200_LTLF_14_F_,cndfs,64,spotba,3602,0.520,2016-07-08.08:20:53,-1,-1,-1,155884,621780,-1,-1,-1,-1,-1,4,-1
S_HouseConstruction-PT-200_LTLF_15_F_,cndfs,64,spotba,3602,0.510,2016-07-08.08:20:55,-1,-1,-1,129260,497654,-1,-1,-1,-1,-1,2,-1
S_HouseConstruction-PT-200_LTLF_1_F_,cndfs,64,spotba,3602,0.520,2016-07-08.08:20:57,-1,-1,-1,185667,674214,-1,-1,-1,-1,-1,7,-1
S_HouseConstruction-PT-200_LTLF_4_F_,cndfs,64,spotba,3602,0.520,2016-07-08.08:20:58,-1,-1,-1,174066,659046,-1,-1,-1,-1,-1,3,-1
S_HouseConstruction-PT-200_LTLF_5_F_,cndfs,64,spotba,3602,0.520,2016-07-08.08:21:00,-1,-1,-1,174016,674738,-1,-1,-1,-1,-1,2,-1
S_HouseConstruction-PT-200_LTLF_6_F_,cndfs,64,spotba,3602,0.520,2016-07-08.08:21:02,-1,-1,-1,172912,655878,-1,-1,-1,-1,-1,2,-1
S_HouseConstruction-PT-200_LTLS_6_F_,cndfs,64,spotba,3602,0.520,2016-07-08.08:21:04,-1,-1,-1,157567,557058,-1,-1,-1,-1,-1,2,-1
S_HouseConstruction-PT-200_LTLS_8_F_,cndfs,64,spotba,3602,0.530,2016-07-08.08:21:05,-1,-1,-1,186296,707399,-1,-1,-1,-1,-1,2,-1
S_HouseConstruction-PT-500_LTLF_10_F_,cndfs,64,spotba,9002,0.550,2016-07-08.08:21:11,-1,-1,-1,493363,1738339,-1,-1,-1,-1,-1,2,-1
S_HouseConstruction-PT-500_LTLF_11_F_,cndfs,64,spotba,9002,0.560,2016-07-08.08:21:13,-1,-1,-1,492565,1737994,-1,-1,-1,-1,-1,4,-1
S_HouseConstruction-PT-500_LTLF_12_F_,cndfs,64,spotba,9002,0.550,2016-07-08.08:21:15,-1,-1,-1,469880,1746198,-1,-1,-1,-1,-1,4,-1
S_HouseConstruction-PT-500_LTLF_13_F_,cndfs,64,spotba,9002,0.550,2016-07-08.08:21:17,-1,-1,-1,448042,1615554,-1,-1,-1,-1,-1,3,-1
S_HouseConstruction-PT-500_LTLF_15_F_,cndfs,64,spotba,9002,0.560,2016-07-08.08:21:19,-1,-1,-1,470531,1720866,-1,-1,-1,-1,-1,2,-1
S_HouseConstruction-PT-500_LTLF_1_F_,cndfs,64,spotba,9002,0.560,2016-07-08.08:21:21,-1,-1,-1,455407,1684859,-1,-1,-1,-1,-1,2,-1
S_HouseConstruction-PT-500_LTLF_2_F_,cndfs,64,spotba,9002,0.550,2016-07-08.08:21:23,-1,-1,-1,458174,1651443,-1,-1,-1,-1,-1,2,-1
S_HouseConstruction-PT-500_LTLF_3_F_,cndfs,64,spotba,9002,0.560,2016-07-08.08:21:25,-1,-1,-1,490657,1681463,-1,-1,-1,-1,-1,2,-1
S_HouseConstruction-PT-500_LTLF_5_F_,cndfs,64,spotba,9002,0.550,2016-07-08.08:21:27,-1,-1,-1,467784,1735205,-1,-1,-1,-1,-1,2,-1
S_HouseConstruction-PT-500_LTLF_6_F_,cndfs,64,spotba,9002,0.560,2016-07-08.08:21:29,-1,-1,-1,418154,1595981,-1,-1,-1,-1,-1,2,-1
S_HouseConstruction-PT-500_LTLF_8_F_,cndfs,64,spotba,9003,0.560,2016-07-08.08:21:30,-1,-1,-1,428362,1316805,-1,-1,-1,-1,-1,3,-1
S_HouseConstruction-PT-500_LTLF_9_F_,cndfs,64,spotba,9002,0.550,2016-07-08.08:21:32,-1,-1,-1,478621,1777626,-1,-1,-1,-1,-1,2,-1
S_Kanban-PT-0500_LTLS_0_F_,cndfs,64,spotba,665,0.340,2016-07-08.08:21:39,-1,-1,-1,42518,235573,-1,-1,-1,-1,-1,2,-1
S_Kanban-PT-0500_LTLS_1_F_,cndfs,64,spotba,779,0.340,2016-07-08.08:21:41,-1,-1,-1,45139,252594,-1,-1,-1,-1,-1,2,-1
S_Kanban-PT-0500_LTLS_2_F_,cndfs,64,spotba,540,0.340,2016-07-08.08:21:43,-1,-1,-1,40872,212795,-1,-1,-1,-1,-1,2,-1
S_Kanban-PT-0500_LTLS_3_F_,cndfs,64,spotba,608,0.340,2016-07-08.08:21:45,-1,-1,-1,31835,168555,-1,-1,-1,-1,-1,2,-1
S_Kanban-PT-0500_LTLS_4_F_,cndfs,64,spotba,644,0.340,2016-07-08.08:21:46,-1,-1,-1,42202,251905,-1,-1,-1,-1,-1,2,-1
S_Kanban-PT-1000_LTLF_10_F_,cndfs,64,spotba,1059,0.340,2016-07-08.08:21:48,-1,-1,-1,61037,364712,-1,-1,-1,-1,-1,5,-1
S_Kanban-PT-1000_LTLF_6_F_,cndfs,64,spotba,1217,0.340,2016-07-08.08:21:49,-1,-1,-1,68258,369468,-1,-1,-1,-1,-1,6,-1
S_Kanban-PT-1000_LTLS_0_F_,cndfs,64,spotba,1214,0.330,2016-07-08.08:21:51,-1,-1,-1,68539,409021,-1,-1,-1,-1,-1,2,-1
S_Kanban-PT-1000_LTLS_1_F_,cndfs,64,spotba,1401,0.340,2016-07-08.08:21:53,-1,-1,-1,88686,516776,-1,-1,-1,-1,-1,2,-1
S_Kanban-PT-1000_LTLS_2_F_,cndfs,64,spotba,1099,0.350,2016-07-08.08:21:54,-1,-1,-1,85525,500737,-1,-1,-1,-1,-1,2,-1
S_Philosophers-PT-000020_LTLS_14_F_,cndfs,64,spotba,22,3.070,2016-07-08.08:22:26,-1,-1,-1,3204029,6026323,-1,-1,-1,-1,-1,1,-1
BridgeAndVehicles-PT-V10P10N10_LTLF_1_F_,renault,64,spotba,87,0.750,2016-07-08.08:22:35,13225,14843,46527,75162,232698,-1,-1,-1,-1,-1,4,-1
BridgeAndVehicles-PT-V20P10N10_LTLF_4_F_,renault,64,spotba,171,1.390,2016-07-08.08:22:41,74469,76890,241399,275252,885132,-1,-1,-1,-1,-1,2,-1
BridgeAndVehicles-PT-V20P10N10_LTLS_1_F_,renault,64,spotba,178,1.420,2016-07-08.08:22:46,85524,88342,286437,319195,1108322,-1,-1,-1,-1,-1,1,-1
BridgeAndVehicles-PT-V20P20N10_LTLF_13_F_,renault,64,spotba,171,1.380,2016-07-08.08:22:59,74255,76114,240140,270805,879980,-1,-1,-1,-1,-1,2,-1
BridgeAndVehicles-PT-V20P20N10_LTLF_2_F_,renault,64,spotba,178,1.330,2016-07-08.08:23:04,83321,85970,277869,220232,737069,-1,-1,-1,-1,-1,2,-1
BridgeAndVehicles-PT-V20P20N10_LTLF_6_F_,renault,64,spotba,178,1.470,2016-07-08.08:23:10,119943,123104,402505,370935,1279522,-1,-1,-1,-1,-1,3,-1
BridgeAndVehicles-PT-V20P20N10_LTLF_7_F_,renault,64,spotba,171,0.820,2016-07-08.08:23:17,17838,20876,56965,56201,158688,-1,-1,-1,-1,-1,5,-1
BridgeAndVehicles-PT-V20P20N10_LTLS_10_F_,renault,64,spotba,178,1.250,2016-07-08.08:23:22,68309,70843,226003,166117,562837,-1,-1,-1,-1,-1,1,-1
BridgeAndVehicles-PT-V20P20N10_LTLS_8_F_,renault,64,spotba,178,1.300,2016-07-08.08:23:28,67236,69884,223532,224951,760962,-1,-1,-1,-1,-1,1,-1
CircularTrains-PT-048_LTLF_11_F_,renault,64,spotba,149,1.260,2016-07-08.08:23:51,0,8312,58590,8785,63194,-1,-1,-1,-1,-1,2,-1
CircularTrains-PT-048_LTLF_15_F_,renault,64,spotba,131,1.190,2016-07-08.08:23:53,0,6862,53618,7264,57759,-1,-1,-1,-1,-1,3,-1
CircularTrains-PT-048_LTLF_1_F_,renault,64,spotba,132,1.170,2016-07-08.08:23:56,0,6978,49346,7178,52091,-1,-1,-1,-1,-1,2,-1
CircularTrains-PT-048_LTLF_2_F_,renault,64,spotba,144,1.180,2016-07-08.08:23:59,0,7357,52348,7599,55444,-1,-1,-1,-1,-1,2,-1
CircularTrains-PT-048_LTLF_6_F_,renault,64,spotba,213,1.280,2016-07-08.08:24:02,23,9514,61496,9930,65570,-1,-1,-1,-1,-1,10,-1
CircularTrains-PT-048_LTLF_7_F_,renault,64,spotba,223,1.010,2016-07-08.08:24:05,0,4581,40063,4923,43956,-1,-1,-1,-1,-1,2,-1
