model,alg,workers,buchi,ltl,time,date,sccs,ustates,utrans,tstates,ttrans,selfloop,claimdead,claimfound,claimsuccess,cumstack,buchisize,scclist
iprotocol.6_F_02,cndfs,64,spotba,3,0.020,2016-07-07.15:10:43,-1,-1,-1,145,432,-1,-1,-1,-1,-1,1,-1
iprotocol.6_F_03,cndfs,64,spotba,93,0.080,2016-07-07.15:10:45,-1,-1,-1,4453,11542,-1,-1,-1,-1,-1,2,-1
iprotocol.6_F_04,cndfs,64,spotba,4,0.020,2016-07-07.15:10:47,-1,-1,-1,165,682,-1,-1,-1,-1,-1,2,-1
iprotocol.6_F_05,cndfs,64,spotba,4,0.020,2016-07-07.15:10:49,-1,-1,-1,156,847,-1,-1,-1,-1,-1,5,-1
iprotocol.6_F_06,cndfs,64,spotba,187,0.270,2016-07-07.15:10:52,-1,-1,-1,18921,44378,-1,-1,-1,-1,-1,4,-1
iprotocol.7_F_01,cndfs,64,spotba,25,0.080,2016-07-07.15:10:55,-1,-1,-1,2412,6674,-1,-1,-1,-1,-1,2,-1
iprotocol.7_F_02,cndfs,64,spotba,3,0.020,2016-07-07.15:10:57,-1,-1,-1,128,384,-1,-1,-1,-1,-1,1,-1
iprotocol.7_F_03,cndfs,64,spotba,23,0.090,2016-07-07.15:11:00,-1,-1,-1,4880,12725,-1,-1,-1,-1,-1,2,-1
iprotocol.7_F_04,cndfs,64,spotba,4,0.020,2016-07-07.15:11:02,-1,-1,-1,141,617,-1,-1,-1,-1,-1,2,-1
iprotocol.7_F_05,cndfs,64,spotba,4,0.020,2016-07-07.15:11:04,-1,-1,-1,173,915,-1,-1,-1,-1,-1,5,-1
iprotocol.7_F_06,cndfs,64,spotba,687,0.330,2016-07-07.15:11:07,-1,-1,-1,32411,76541,-1,-1,-1,-1,-1,4,-1
lamport.1_F_01,cndfs,64,spotba,11,0.050,2016-07-07.15:11:09,-1,-1,-1,661,1991,-1,-1,-1,-1,-1,2,-1
lamport.1_F_02,cndfs,64,spotba,17,0.050,2016-07-07.15:11:11,-1,-1,-1,763,2258,-1,-1,-1,-1,-1,2,-1
lamport.2_F_01,cndfs,64,spotba,10,0.040,2016-07-07.15:11:14,-1,-1,-1,738,2084,-1,-1,-1,-1,-1,2,-1
lamport.2_F_02,cndfs,64,spotba,14,0.060,2016-07-07.15:11:16,-1,-1,-1,734,2182,-1,-1,-1,-1,-1,2,-1
lamport.2_F_06,cndfs,64,spotba,14,0.050,2016-07-07.15:11:20,-1,-1,-1,683,2004,-1,-1,-1,-1,-1,2,-1
lamport.3_F_01,cndfs,64,spotba,15,0.050,2016-07-07.15:11:22,-1,-1,-1,694,2024,-1,-1,-1,-1,-1,2,-1
lamport.3_F_02,cndfs,64,spotba,17,0.050,2016-07-07.15:11:24,-1,-1,-1,747,2197,-1,-1,-1,-1,-1,2,-1
lamport.3_F_05,cndfs,64,spotba,10,0.050,2016-07-07.15:11:26,-1,-1,-1,777,2100,-1,-1,-1,-1,-1,2,-1
lamport.3_F_06,cndfs,64,spotba,17,0.050,2016-07-07.15:11:27,-1,-1,-1,683,2008,-1,-1,-1,-1,-1,2,-1
lamport.5_F_01,cndfs,64,spotba,16,0.090,2016-07-07.15:11:32,-1,-1,-1,1185,3865,-1,-1,-1,-1,-1,2,-1
lamport.5_F_02,cndfs,64,spotba,22,0.090,2016-07-07.15:11:34,-1,-1,-1,1012,3781,-1,-1,-1,-1,-1,2,-1
lamport.5_F_05,cndfs,64,spotba,13,0.070,2016-07-07.15:11:36,-1,-1,-1,758,2893,-1,-1,-1,-1,-1,2,-1
lamport.6_F_01,cndfs,64,spotba,13,0.090,2016-07-07.15:11:38,-1,-1,-1,1362,4283,-1,-1,-1,-1,-1,2,-1
lamport.6_F_02,cndfs,64,spotba,16,0.070,2016-07-07.15:11:40,-1,-1,-1,737,3017,-1,-1,-1,-1,-1,2,-1
lamport.6_F_05,cndfs,64,spotba,10,0.070,2016-07-07.15:11:42,-1,-1,-1,722,2755,-1,-1,-1,-1,-1,2,-1
lamport.6_F_06,cndfs,64,spotba,16,0.070,2016-07-07.15:11:44,-1,-1,-1,773,3133,-1,-1,-1,-1,-1,2,-1
lamport.7_F_01,cndfs,64,spotba,40,0.190,2016-07-07.15:11:47,-1,-1,-1,2541,9759,-1,-1,-1,-1,-1,2,-1
lamport.7_F_02,cndfs,64,spotba,37,0.180,2016-07-07.15:11:49,-1,-1,-1,2375,8969,-1,-1,-1,-1,-1,2,-1
lamport.7_F_05,cndfs,64,spotba,25,0.130,2016-07-07.15:11:52,-1,-1,-1,1680,6310,-1,-1,-1,-1,-1,2,-1
lamport.8_F_01,cndfs,64,spotba,23,0.160,2016-07-07.15:11:54,-1,-1,-1,3144,9431,-1,-1,-1,-1,-1,2,-1
lamport.8_F_02,cndfs,64,spotba,25,0.110,2016-07-07.15:11:56,-1,-1,-1,977,4758,-1,-1,-1,-1,-1,2,-1
lamport.8_F_05,cndfs,64,spotba,10,0.080,2016-07-07.15:11:59,-1,-1,-1,670,3331,-1,-1,-1,-1,-1,2,-1
lamport.8_F_06,cndfs,64,spotba,25,0.110,2016-07-07.15:12:01,-1,-1,-1,1034,5106,-1,-1,-1,-1,-1,2,-1
lamport_nonatomic.1_F_01,cndfs,64,spotba,12,0.050,2016-07-07.15:12:05,-1,-1,-1,733,2387,-1,-1,-1,-1,-1,2,-1
lamport_nonatomic.1_F_02,cndfs,64,spotba,7,0.040,2016-07-07.15:12:08,-1,-1,-1,408,1440,-1,-1,-1,-1,-1,2,-1
lamport_nonatomic.1_F_05,cndfs,64,spotba,21,0.110,2016-07-07.15:12:12,-1,-1,-1,1929,6245,-1,-1,-1,-1,-1,2,-1
lamport_nonatomic.1_F_06,cndfs,64,spotba,7,0.040,2016-07-07.15:12:18,-1,-1,-1,423,1562,-1,-1,-1,-1,-1,2,-1
lamport_nonatomic.2_F_01,cndfs,64,spotba,10,0.050,2016-07-07.15:12:21,-1,-1,-1,588,1901,-1,-1,-1,-1,-1,2,-1
lamport_nonatomic.2_F_02,cndfs,64,spotba,7,0.040,2016-07-07.15:12:25,-1,-1,-1,378,1383,-1,-1,-1,-1,-1,2,-1
lamport_nonatomic.2_F_05,cndfs,64,spotba,16,0.070,2016-07-07.15:12:29,-1,-1,-1,856,2778,-1,-1,-1,-1,-1,2,-1
lamport_nonatomic.2_F_06,cndfs,64,spotba,8,0.040,2016-07-07.15:12:32,-1,-1,-1,443,1625,-1,-1,-1,-1,-1,2,-1
lamport_nonatomic.3_F_01,cndfs,64,spotba,9,0.050,2016-07-07.15:12:36,-1,-1,-1,555,1825,-1,-1,-1,-1,-1,2,-1
lamport_nonatomic.3_F_02,cndfs,64,spotba,7,0.040,2016-07-07.15:12:39,-1,-1,-1,446,1614,-1,-1,-1,-1,-1,2,-1
lamport_nonatomic.3_F_05,cndfs,64,spotba,23,0.100,2016-07-07.15:12:43,-1,-1,-1,1447,4746,-1,-1,-1,-1,-1,2,-1
lamport_nonatomic.3_F_06,cndfs,64,spotba,7,0.040,2016-07-07.15:12:47,-1,-1,-1,446,1640,-1,-1,-1,-1,-1,2,-1
lamport_nonatomic.4_F_01,cndfs,64,spotba,13,0.080,2016-07-07.15:12:52,-1,-1,-1,868,3663,-1,-1,-1,-1,-1,2,-1
lamport_nonatomic.4_F_02,cndfs,64,spotba,7,0.040,2016-07-07.15:13:01,-1,-1,-1,402,1880,-1,-1,-1,-1,-1,2,-1
lamport_nonatomic.4_F_05,cndfs,64,spotba,34,0.190,2016-07-07.15:13:09,-1,-1,-1,2423,10369,-1,-1,-1,-1,-1,2,-1
lamport_nonatomic.4_F_06,cndfs,64,spotba,8,0.050,2016-07-07.15:13:17,-1,-1,-1,505,2387,-1,-1,-1,-1,-1,2,-1
lamport_nonatomic.5_F_01,cndfs,64,spotba,23,0.170,2016-07-07.15:13:29,-1,-1,-1,1308,6969,-1,-1,-1,-1,-1,2,-1
lamport_nonatomic.5_F_02,cndfs,64,spotba,9,0.070,2016-07-07.15:13:40,-1,-1,-1,574,3296,-1,-1,-1,-1,-1,2,-1
lamport_nonatomic.5_F_05,cndfs,64,spotba,47,0.290,2016-07-07.15:13:50,-1,-1,-1,3164,16635,-1,-1,-1,-1,-1,2,-1
lamport_nonatomic.5_F_06,cndfs,64,spotba,8,0.060,2016-07-07.15:14:03,-1,-1,-1,412,2716,-1,-1,-1,-1,-1,2,-1
lann.1_F_01,cndfs,64,spotba,30,0.080,2016-07-07.15:14:05,-1,-1,-1,2007,4490,-1,-1,-1,-1,-1,2,-1
lann.1_F_02,cndfs,64,spotba,22,0.050,2016-07-07.15:14:07,-1,-1,-1,1170,2712,-1,-1,-1,-1,-1,2,-1
lann.1_F_03,cndfs,64,spotba,24,0.060,2016-07-07.15:14:09,-1,-1,-1,1347,2886,-1,-1,-1,-1,-1,2,-1
lann.1_F_04,cndfs,64,spotba,22,0.070,2016-07-07.15:14:12,-1,-1,-1,2621,6154,-1,-1,-1,-1,-1,2,-1
lann.2_F_01,cndfs,64,spotba,51,0.080,2016-07-07.15:14:16,-1,-1,-1,2693,6120,-1,-1,-1,-1,-1,2,-1
lann.2_F_03,cndfs,64,spotba,62,0.090,2016-07-07.15:14:18,-1,-1,-1,2744,6124,-1,-1,-1,-1,-1,2,-1
lann.3_F_01,cndfs,64,spotba,44,0.100,2016-07-07.15:14:20,-1,-1,-1,3327,7897,-1,-1,-1,-1,-1,2,-1
lann.3_F_02,cndfs,64,spotba,12,0.050,2016-07-07.15:14:22,-1,-1,-1,460,1986,-1,-1,-1,-1,-1,2,-1
lann.3_F_03,cndfs,64,spotba,49,0.110,2016-07-07.15:14:24,-1,-1,-1,3299,7907,-1,-1,-1,-1,-1,2,-1
lann.3_F_04,cndfs,64,spotba,12,0.060,2016-07-07.15:14:26,-1,-1,-1,527,2395,-1,-1,-1,-1,-1,2,-1
lann.4_F_01,cndfs,64,spotba,69,0.180,2016-07-07.15:14:28,-1,-1,-1,6269,16106,-1,-1,-1,-1,-1,2,-1
lann.4_F_02,cndfs,64,spotba,38,0.120,2016-07-07.15:14:31,-1,-1,-1,1891,6167,-1,-1,-1,-1,-1,2,-1
lann.4_F_03,cndfs,64,spotba,40,0.130,2016-07-07.15:14:33,-1,-1,-1,1931,5725,-1,-1,-1,-1,-1,2,-1
lann.4_F_04,cndfs,64,spotba,35,0.210,2016-07-07.15:14:35,-1,-1,-1,10148,25544,-1,-1,-1,-1,-1,2,-1
lann.5_F_01,cndfs,64,spotba,82,0.160,2016-07-07.15:14:38,-1,-1,-1,4261,11418,-1,-1,-1,-1,-1,2,-1
lann.5_F_02,cndfs,64,spotba,41,0.130,2016-07-07.15:14:40,-1,-1,-1,2391,8089,-1,-1,-1,-1,-1,2,-1
lann.5_F_03,cndfs,64,spotba,71,0.200,2016-07-07.15:14:42,-1,-1,-1,4899,12895,-1,-1,-1,-1,-1,2,-1
lann.5_F_04,cndfs,64,spotba,42,0.170,2016-07-07.15:14:45,-1,-1,-1,6017,16470,-1,-1,-1,-1,-1,2,-1
lann.6_F_01,cndfs,64,spotba,30,0.070,2016-07-07.15:14:47,-1,-1,-1,1606,3844,-1,-1,-1,-1,-1,2,-1
lann.6_F_02,cndfs,64,spotba,12,0.060,2016-07-07.15:14:48,-1,-1,-1,515,2326,-1,-1,-1,-1,-1,2,-1
lann.6_F_03,cndfs,64,spotba,30,0.080,2016-07-07.15:14:50,-1,-1,-1,1634,4058,-1,-1,-1,-1,-1,2,-1
lann.6_F_04,cndfs,64,spotba,12,0.060,2016-07-07.15:14:54,-1,-1,-1,522,2310,-1,-1,-1,-1,-1,2,-1
lann.7_F_01,cndfs,64,spotba,68,0.160,2016-07-07.15:14:58,-1,-1,-1,4200,10792,-1,-1,-1,-1,-1,2,-1
lann.7_F_02,cndfs,64,spotba,14,0.060,2016-07-07.15:15:02,-1,-1,-1,539,3002,-1,-1,-1,-1,-1,2,-1
lann.7_F_03,cndfs,64,spotba,68,0.140,2016-07-07.15:15:04,-1,-1,-1,4054,9976,-1,-1,-1,-1,-1,2,-1
lann.7_F_04,cndfs,64,spotba,14,0.070,2016-07-07.15:15:08,-1,-1,-1,689,3306,-1,-1,-1,-1,-1,2,-1
leader_filters.1_F_01,cndfs,64,spotba,16,0.040,2016-07-07.15:15:10,-1,-1,-1,596,1431,-1,-1,-1,-1,-1,2,-1
leader_filters.2_F_01,cndfs,64,spotba,31,0.080,2016-07-07.15:15:11,-1,-1,-1,1510,3519,-1,-1,-1,-1,-1,2,-1
leader_filters.3_F_01,cndfs,64,spotba,17,0.060,2016-07-07.15:15:13,-1,-1,-1,672,2146,-1,-1,-1,-1,-1,2,-1
leader_filters.4_F_01,cndfs,64,spotba,17,0.070,2016-07-07.15:15:16,-1,-1,-1,873,2599,-1,-1,-1,-1,-1,2,-1
leader_filters.5_F_01,cndfs,64,spotba,18,0.080,2016-07-07.15:15:18,-1,-1,-1,664,2785,-1,-1,-1,-1,-1,2,-1
leader_filters.6_F_01,cndfs,64,spotba,43,0.180,2016-07-07.15:15:22,-1,-1,-1,1748,7381,-1,-1,-1,-1,-1,2,-1
leader_filters.7_F_01,cndfs,64,spotba,19,0.100,2016-07-07.15:15:25,-1,-1,-1,715,3638,-1,-1,-1,-1,-1,2,-1
mcs.1_F_01,cndfs,64,spotba,8,0.040,2016-07-07.15:15:27,-1,-1,-1,484,1481,-1,-1,-1,-1,-1,2,-1
mcs.1_F_02,cndfs,64,spotba,10,0.050,2016-07-07.15:15:29,-1,-1,-1,665,1935,-1,-1,-1,-1,-1,2,-1
mcs.1_F_05,cndfs,64,spotba,8,0.040,2016-07-07.15:15:32,-1,-1,-1,397,1191,-1,-1,-1,-1,-1,2,-1
mcs.2_F_01,cndfs,64,spotba,8,0.040,2016-07-07.15:15:34,-1,-1,-1,442,1353,-1,-1,-1,-1,-1,2,-1
mcs.2_F_02,cndfs,64,spotba,9,0.040,2016-07-07.15:15:37,-1,-1,-1,491,1560,-1,-1,-1,-1,-1,2,-1
mcs.2_F_05,cndfs,64,spotba,8,0.040,2016-07-07.15:15:39,-1,-1,-1,422,1266,-1,-1,-1,-1,-1,2,-1
mcs.2_F_06,cndfs,64,spotba,22,0.090,2016-07-07.15:15:40,-1,-1,-1,3940,10104,-1,-1,-1,-1,-1,2,-1
mcs.3_F_01,cndfs,64,spotba,11,0.070,2016-07-07.15:15:44,-1,-1,-1,648,2542,-1,-1,-1,-1,-1,2,-1
mcs.3_F_02,cndfs,64,spotba,10,0.060,2016-07-07.15:15:46,-1,-1,-1,623,2589,-1,-1,-1,-1,-1,2,-1
mcs.3_F_05,cndfs,64,spotba,9,0.070,2016-07-07.15:15:48,-1,-1,-1,615,2438,-1,-1,-1,-1,-1,2,-1
mcs.4_F_01,cndfs,64,spotba,10,0.060,2016-07-07.15:15:50,-1,-1,-1,588,2392,-1,-1,-1,-1,-1,2,-1
mcs.4_F_02,cndfs,64,spotba,22,0.090,2016-07-07.15:15:52,-1,-1,-1,1079,3928,-1,-1,-1,-1,-1,2,-1
mcs.4_F_05,cndfs,64,spotba,8,0.050,2016-07-07.15:15:54,-1,-1,-1,473,1892,-1,-1,-1,-1,-1,2,-1
mcs.4_F_06,cndfs,64,spotba,22,0.200,2016-07-07.15:15:58,-1,-1,-1,14379,38787,-1,-1,-1,-1,-1,2,-1
mcs.5_F_01,cndfs,64,spotba,10,0.070,2016-07-07.15:16:01,-1,-1,-1,612,3057,-1,-1,-1,-1,-1,2,-1
mcs.5_F_02,cndfs,64,spotba,13,0.080,2016-07-07.15:16:05,-1,-1,-1,615,3481,-1,-1,-1,-1,-1,2,-1
mcs.5_F_05,cndfs,64,spotba,9,0.070,2016-07-07.15:16:08,-1,-1,-1,545,2723,-1,-1,-1,-1,-1,2,-1
mcs.6_F_01,cndfs,64,spotba,27,0.140,2016-07-07.15:16:10,-1,-1,-1,1414,5947,-1,-1,-1,-1,-1,2,-1
mcs.6_F_02,cndfs,64,spotba,10,0.080,2016-07-07.15:16:13,-1,-1,-1,601,3223,-1,-1,-1,-1,-1,2,-1
mcs.6_F_05,cndfs,64,spotba,13,0.070,2016-07-07.15:16:17,-1,-1,-1,571,2851,-1,-1,-1,-1,-1,2,-1
mcs.6_F_06,cndfs,64,spotba,27,0.140,2016-07-07.15:16:19,-1,-1,-1,2062,6964,-1,-1,-1,-1,-1,2,-1
peterson.1_F_01,cndfs,64,spotba,45,0.080,2016-07-07.15:16:21,-1,-1,-1,1956,4670,-1,-1,-1,-1,-1,2,-1
peterson.1_F_02,cndfs,64,spotba,39,0.070,2016-07-07.15:16:23,-1,-1,-1,2320,5278,-1,-1,-1,-1,-1,2,-1
peterson.1_F_05,cndfs,64,spotba,48,0.080,2016-07-07.15:16:26,-1,-1,-1,2231,5269,-1,-1,-1,-1,-1,2,-1
peterson.1_F_08,cndfs,64,spotba,41,0.130,2016-07-07.15:16:27,-1,-1,-1,6721,15767,-1,-1,-1,-1,-1,3,-1
peterson.2_F_01,cndfs,64,spotba,21,0.090,2016-07-07.15:16:30,-1,-1,-1,1583,4772,-1,-1,-1,-1,-1,2,-1
peterson.2_F_02,cndfs,64,spotba,89,0.110,2016-07-07.15:16:33,-1,-1,-1,2867,7568,-1,-1,-1,-1,-1,2,-1
peterson.2_F_05,cndfs,64,spotba,28,0.110,2016-07-07.15:16:37,-1,-1,-1,2262,6493,-1,-1,-1,-1,-1,2,-1
peterson.2_F_07,cndfs,64,spotba,58,0.150,2016-07-07.15:16:40,-1,-1,-1,3591,10444,-1,-1,-1,-1,-1,3,-1
peterson.2_F_08,cndfs,64,spotba,52,0.140,2016-07-07.15:16:43,-1,-1,-1,3019,9545,-1,-1,-1,-1,-1,3,-1
peterson.2_F_09,cndfs,64,spotba,32,0.110,2016-07-07.15:16:46,-1,-1,-1,2726,22884,-1,-1,-1,-1,-1,2,-1
peterson.3_F_01,cndfs,64,spotba,17,0.050,2016-07-07.15:16:48,-1,-1,-1,758,2325,-1,-1,-1,-1,-1,2,-1
peterson.3_F_02,cndfs,64,spotba,22,0.070,2016-07-07.15:16:51,-1,-1,-1,1249,3811,-1,-1,-1,-1,-1,2,-1
peterson.3_F_05,cndfs,64,spotba,21,0.070,2016-07-07.15:16:54,-1,-1,-1,1123,3526,-1,-1,-1,-1,-1,2,-1
peterson.3_F_07,cndfs,64,spotba,40,0.110,2016-07-07.15:16:58,-1,-1,-1,2194,6598,-1,-1,-1,-1,-1,3,-1
peterson.3_F_08,cndfs,64,spotba,31,0.120,2016-07-07.15:17:01,-1,-1,-1,1891,6605,-1,-1,-1,-1,-1,3,-1
peterson.3_F_09,cndfs,64,spotba,33,0.090,2016-07-07.15:17:04,-1,-1,-1,1666,14042,-1,-1,-1,-1,-1,2,-1
peterson.4_F_01,cndfs,64,spotba,96,0.210,2016-07-07.15:17:07,-1,-1,-1,3857,11569,-1,-1,-1,-1,-1,2,-1
peterson.4_F_02,cndfs,64,spotba,78,0.210,2016-07-07.15:17:09,-1,-1,-1,7005,17333,-1,-1,-1,-1,-1,2,-1
peterson.4_F_05,cndfs,64,spotba,106,0.240,2016-07-07.15:17:14,-1,-1,-1,5291,15190,-1,-1,-1,-1,-1,2,-1
peterson.4_F_08,cndfs,64,spotba,64,0.270,2016-07-07.15:17:17,-1,-1,-1,6803,19489,-1,-1,-1,-1,-1,3,-1
peterson.5_F_01,cndfs,64,spotba,48,0.260,2016-07-07.15:17:21,-1,-1,-1,3839,14588,-1,-1,-1,-1,-1,2,-1
peterson.5_F_02,cndfs,64,spotba,67,0.250,2016-07-07.15:17:25,-1,-1,-1,4654,16036,-1,-1,-1,-1,-1,2,-1
peterson.5_F_05,cndfs,64,spotba,43,0.190,2016-07-07.15:17:29,-1,-1,-1,2374,9592,-1,-1,-1,-1,-1,2,-1
peterson.5_F_07,cndfs,64,spotba,146,0.280,2016-07-07.15:17:34,-1,-1,-1,4802,18287,-1,-1,-1,-1,-1,3,-1
peterson.5_F_08,cndfs,64,spotba,62,0.310,2016-07-07.15:17:37,-1,-1,-1,5027,19402,-1,-1,-1,-1,-1,3,-1
peterson.5_F_09,cndfs,64,spotba,120,0.320,2016-07-07.15:17:40,-1,-1,-1,5996,89856,-1,-1,-1,-1,-1,2,-1
peterson.6_F_01,cndfs,64,spotba,32,0.200,2016-07-07.15:17:42,-1,-1,-1,2458,9898,-1,-1,-1,-1,-1,2,-1
peterson.6_F_02,cndfs,64,spotba,41,0.200,2016-07-07.15:17:44,-1,-1,-1,2240,9212,-1,-1,-1,-1,-1,2,-1
peterson.6_F_05,cndfs,64,spotba,27,0.140,2016-07-07.15:17:46,-1,-1,-1,1597,6454,-1,-1,-1,-1,-1,2,-1
peterson.6_F_07,cndfs,64,spotba,69,0.300,2016-07-07.15:17:48,-1,-1,-1,4452,18195,-1,-1,-1,-1,-1,3,-1
peterson.6_F_08,cndfs,64,spotba,25,0.180,2016-07-07.15:17:50,-1,-1,-1,1780,8478,-1,-1,-1,-1,-1,3,-1
peterson.6_F_09,cndfs,64,spotba,44,0.170,2016-07-07.15:17:52,-1,-1,-1,1955,29730,-1,-1,-1,-1,-1,2,-1
peterson.7_F_01,cndfs,64,spotba,106,0.410,2016-07-07.15:17:54,-1,-1,-1,8294,30376,-1,-1,-1,-1,-1,2,-1
peterson.7_F_02,cndfs,64,spotba,145,0.420,2016-07-07.15:17:59,-1,-1,-1,14683,40242,-1,-1,-1,-1,-1,2,-1
peterson.7_F_05,cndfs,64,spotba,90,0.390,2016-07-07.15:18:02,-1,-1,-1,7210,25882,-1,-1,-1,-1,-1,2,-1
peterson.7_F_08,cndfs,64,spotba,99,0.360,2016-07-07.15:18:04,-1,-1,-1,5801,21378,-1,-1,-1,-1,-1,3,-1
phils.1_F_01,cndfs,64,spotba,7,0.030,2016-07-07.15:18:07,-1,-1,-1,375,1132,-1,-1,-1,-1,-1,2,-1
phils.1_F_02,cndfs,64,spotba,6,0.030,2016-07-07.15:18:10,-1,-1,-1,289,1138,-1,-1,-1,-1,-1,2,-1
phils.1_F_04,cndfs,64,spotba,7,0.030,2016-07-07.15:18:12,-1,-1,-1,320,1080,-1,-1,-1,-1,-1,2,-1
phils.1_F_05,cndfs,64,spotba,7,0.030,2016-07-07.15:18:13,-1,-1,-1,339,1023,-1,-1,-1,-1,-1,2,-1
phils.1_F_06,cndfs,64,spotba,6,0.030,2016-07-07.15:18:16,-1,-1,-1,295,1069,-1,-1,-1,-1,-1,2,-1
phils.2_F_01,cndfs,64,spotba,11,0.050,2016-07-07.15:18:18,-1,-1,-1,777,4060,-1,-1,-1,-1,-1,2,-1
phils.2_F_02,cndfs,64,spotba,4,0.030,2016-07-07.15:18:19,-1,-1,-1,140,1284,-1,-1,-1,-1,-1,2,-1
phils.2_F_03,cndfs,64,spotba,3,0.020,2016-07-07.15:18:22,-1,-1,-1,126,693,-1,-1,-1,-1,-1,2,-1
phils.2_F_04,cndfs,64,spotba,6,0.040,2016-07-07.15:18:23,-1,-1,-1,409,2441,-1,-1,-1,-1,-1,2,-1
phils.2_F_05,cndfs,64,spotba,7,0.040,2016-07-07.15:18:26,-1,-1,-1,462,2607,-1,-1,-1,-1,-1,2,-1
phils.2_F_06,cndfs,64,spotba,4,0.030,2016-07-07.15:18:28,-1,-1,-1,143,1237,-1,-1,-1,-1,-1,2,-1
phils.3_F_01,cndfs,64,spotba,6,0.030,2016-07-07.15:18:29,-1,-1,-1,264,1361,-1,-1,-1,-1,-1,2,-1
phils.3_F_02,cndfs,64,spotba,6,0.040,2016-07-07.15:18:32,-1,-1,-1,310,1988,-1,-1,-1,-1,-1,2,-1
phils.3_F_03,cndfs,64,spotba,5,0.040,2016-07-07.15:18:35,-1,-1,-1,222,1224,-1,-1,-1,-1,-1,2,-1
phils.3_F_04,cndfs,64,spotba,9,0.040,2016-07-07.15:18:37,-1,-1,-1,672,2839,-1,-1,-1,-1,-1,2,-1
phils.3_F_05,cndfs,64,spotba,6,0.040,2016-07-07.15:18:38,-1,-1,-1,300,1484,-1,-1,-1,-1,-1,2,-1
phils.4_F_01,cndfs,64,spotba,13,0.110,2016-07-07.15:18:40,-1,-1,-1,680,7185,-1,-1,-1,-1,-1,2,-1
phils.4_F_02,cndfs,64,spotba,4,0.050,2016-07-07.15:18:44,-1,-1,-1,137,2221,-1,-1,-1,-1,-1,2,-1
phils.4_F_03,cndfs,64,spotba,3,0.030,2016-07-07.15:18:47,-1,-1,-1,128,1216,-1,-1,-1,-1,-1,2,-1
phils.4_F_04,cndfs,64,spotba,9,0.100,2016-07-07.15:18:50,-1,-1,-1,694,7578,-1,-1,-1,-1,-1,2,-1
phils.4_F_05,cndfs,64,spotba,15,0.090,2016-07-07.15:18:52,-1,-1,-1,550,5811,-1,-1,-1,-1,-1,2,-1
phils.4_F_06,cndfs,64,spotba,4,0.050,2016-07-07.15:18:57,-1,-1,-1,133,2141,-1,-1,-1,-1,-1,2,-1
phils.5_F_01,cndfs,64,spotba,6,0.100,2016-07-07.15:19:01,-1,-1,-1,366,4194,-1,-1,-1,-1,-1,2,-1
phils.5_F_02,cndfs,64,spotba,8,0.110,2016-07-07.15:19:06,-1,-1,-1,318,4944,-1,-1,-1,-1,-1,2,-1
phils.5_F_03,cndfs,64,spotba,6,0.090,2016-07-07.15:19:08,-1,-1,-1,355,4105,-1,-1,-1,-1,-1,2,-1
phils.5_F_04,cndfs,64,spotba,9,0.150,2016-07-07.15:19:12,-1,-1,-1,590,6808,-1,-1,-1,-1,-1,2,-1
phils.5_F_05,cndfs,64,spotba,6,0.090,2016-07-07.15:19:14,-1,-1,-1,337,3927,-1,-1,-1,-1,-1,2,-1
phils.5_F_06,cndfs,64,spotba,14,0.160,2016-07-07.15:19:17,-1,-1,-1,778,7528,-1,-1,-1,-1,-1,2,-1
phils.6_F_01,cndfs,64,spotba,11,0.220,2016-07-07.15:19:19,-1,-1,-1,689,9081,-1,-1,-1,-1,-1,2,-1
phils.6_F_02,cndfs,64,spotba,9,0.180,2016-07-07.15:19:24,-1,-1,-1,433,7932,-1,-1,-1,-1,-1,2,-1
phils.6_F_03,cndfs,64,spotba,7,0.110,2016-07-07.15:19:26,-1,-1,-1,322,4711,-1,-1,-1,-1,-1,2,-1
phils.6_F_04,cndfs,64,spotba,9,0.200,2016-07-07.15:19:31,-1,-1,-1,568,8422,-1,-1,-1,-1,-1,2,-1
phils.6_F_05,cndfs,64,spotba,8,0.160,2016-07-07.15:19:36,-1,-1,-1,460,6658,-1,-1,-1,-1,-1,2,-1
phils.6_F_06,cndfs,64,spotba,17,0.240,2016-07-07.15:19:44,-1,-1,-1,913,11064,-1,-1,-1,-1,-1,2,-1
phils.7_F_01,cndfs,64,spotba,50,0.450,2016-07-07.15:19:49,-1,-1,-1,3149,48349,-1,-1,-1,-1,-1,2,-1
phils.7_F_02,cndfs,64,spotba,4,0.060,2016-07-07.15:19:51,-1,-1,-1,129,3106,-1,-1,-1,-1,-1,2,-1
phils.7_F_03,cndfs,64,spotba,3,0.040,2016-07-07.15:19:57,-1,-1,-1,126,1700,-1,-1,-1,-1,-1,2,-1
phils.7_F_04,cndfs,64,spotba,15,0.190,2016-07-07.15:20:00,-1,-1,-1,762,11562,-1,-1,-1,-1,-1,2,-1
phils.7_F_05,cndfs,64,spotba,7,0.120,2016-07-07.15:20:04,-1,-1,-1,508,7516,-1,-1,-1,-1,-1,2,-1
phils.7_F_06,cndfs,64,spotba,4,0.070,2016-07-07.15:20:08,-1,-1,-1,132,3108,-1,-1,-1,-1,-1,2,-1
phils.8_F_01,cndfs,64,spotba,22,0.320,2016-07-07.15:20:11,-1,-1,-1,1165,14728,-1,-1,-1,-1,-1,2,-1
